depth_per_gemgroup	model_a	model_b	pair_role	pattern	S_margin	margin	displacement	allocation_min_margin	allocation_max_margin	crossing_allocation_count	n_allocations	strict_crossing_after_task_and_allocation_means
16	additive	compositional_ridge	primary_state_pair	S	-0.00079123606492530001	-0.00079123606492530001	0	-0.00079123606492530001	-0.00079123606492530001	0	30	False
16	additive	compositional_ridge	primary_state_pair	M	-0.00079123606492530001	-0.00079123606492530001	0	-0.00079123606492530001	-0.00079123606492530001	0	30	False
16	additive	compositional_ridge	primary_state_pair	P	-0.00079123606492530001	-0.00079123606492530001	7.1701903673708034e-18	-0.00079123606492530001	-0.00079123606492520005	0	30	False
16	additive	compositional_ridge	primary_state_pair	O	-0.00079123606492530001	-0.00079123606492530001	7.1701903673708034e-18	-0.00079123606492530001	-0.00079123606492520005	0	30	False
16	additive	compositional_ridge	primary_state_pair	D	-0.00079123606492530001	-0.00079123606492530001	7.1701903673708034e-18	-0.00079123606492530001	-0.00079123606492520005	0	30	False
16	additive	CPA_0.8.8	primary_state_pair	S	0.067536682388688096	0.067536682388688096	0	0.062803747592576301	0.074901905630682705	0	30	False
16	additive	CPA_0.8.8	primary_state_pair	M	0.067536682388688096	0.067536682388688096	-2.7755575615628919e-18	0.062803747592576301	0.074901905630682705	0	30	False
16	additive	CPA_0.8.8	primary_state_pair	P	0.067536682388688096	0.069017376827864907	0.0014806944391768	0.063897287543994999	0.076118646086237696	0	30	False
16	additive	CPA_0.8.8	primary_state_pair	O	0.067536682388688096	0.066055987949511202	-0.0014806944391768	0.061231685565305997	0.073685165175127798	0	30	False
16	additive	CPA_0.8.8	primary_state_pair	D	0.067536682388688096	0.067536682388688096	2.7755575615628919e-18	0.062803747592576301	0.074901905630682705	0	30	False
16	additive	zero_effect	zero_effect_diagnostic	S	0.084570201897073205	0.084570201897073205	0	0.080059847633886294	0.092178635397181505	0	30	False
16	additive	zero_effect	zero_effect_diagnostic	M	0.084570201897073205	0.084570201897073205	-9.251858538542973e-19	0.080059847633886294	0.092178635397181505	0	30	False
16	additive	zero_effect	zero_effect_diagnostic	P	0.084570201897073205	0.069229379200955496	-0.0153408226961176	0.063954095255437798	0.077391511127802001	0	30	False
16	additive	zero_effect	zero_effect_diagnostic	O	0.084570201897073205	0.069229379200955496	-0.0153408226961176	0.063954095255437798	0.077391511127802001	0	30	False
16	additive	zero_effect	zero_effect_diagnostic	D	0.084570201897073205	0.069229379200955496	-0.0153408226961176	0.063954095255437798	0.077391511127802001	0	30	False
16	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.068327918453613398	0.068327918453613398	0	0.063594983657501603	0.075693141695608104	0	30	False
