view	pattern	depth	control_cells_per_block	controls_available	model	model_kind	metric	metric_direction	task_count	allocation_count	tuples_per_allocation	mean_score	undefined_values
reference_effect	D	16	128	384	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5279985035540592	0
reference_effect	D	16	128	384	additive	state	standardized_MSE	lower	55	30	6	0.04153598983231958	0
reference_effect	D	16	128	384	additive	state	raw_RMSE	lower	55	30	6	0.08839381629545057	0
reference_effect	D	16	128	384	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7003275096107365	0
reference_effect	D	16	128	384	additive	state	centroid_accuracy	higher	55	30	6	0.9705200149644594	0
reference_effect	D	16	128	384	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.04074475376739425	0
reference_effect	D	16	128	384	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.08678717283343194	0
reference_effect	D	16	128	384	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.5782392966468884	0
reference_effect	D	16	128	384	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8874541713430598	0
reference_effect	D	16	128	384	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1107653690332751	0
reference_effect	D	16	128	384	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.146045743109557	0
reference_effect	D	16	128	384	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2103975722972128	0
reference_effect	D	16	128	384	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.5	0
reference_effect	D	16	128	384	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02901659703416727	0
reference_effect	D	16	128	384	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.07310669970610681	0
reference_effect	D	16	128	384	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.723584461005209	0
reference_effect	D	16	128	384	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9638720538720541	0
reference_effect	D	32	256	768	selected_CPA	state	standardized_MSE	lower	55	30	6	0.0818857540773814	0
reference_effect	D	32	256	768	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1241487723990591	0
reference_effect	D	32	256	768	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.08958156479294643	0
reference_effect	D	32	256	768	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5611129816685372	0
reference_effect	D	32	256	768	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.1004866336211978	0
reference_effect	D	32	256	768	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1376918173850178	0
reference_effect	D	32	256	768	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.07977519915811375	0
reference_effect	D	32	256	768	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5277646838757949	0
reference_effect	D	32	256	768	additive	state	standardized_MSE	lower	55	30	6	0.0339291776991865	0
reference_effect	D	32	256	768	additive	state	raw_RMSE	lower	55	30	6	0.07951162816166177	0
reference_effect	D	32	256	768	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7420091836145162	0
reference_effect	D	32	256	768	additive	state	centroid_accuracy	higher	55	30	6	0.9712364384586605	0
reference_effect	D	32	256	768	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.03313794163426118	0
reference_effect	D	32	256	768	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.07757325161880745	0
reference_effect	D	32	256	768	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.6462208896226905	0
reference_effect	D	32	256	768	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8889749345304896	0
reference_effect	D	32	256	768	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1063217539165254	0
reference_effect	D	32	256	768	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1428677959960617	0
reference_effect	D	32	256	768	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2276909981274524	0
reference_effect	D	32	256	768	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	D	32	256	768	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02527927915981806	0
reference_effect	D	32	256	768	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06782854403821284	0
reference_effect	D	32	256	768	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7529937377615149	0
reference_effect	D	32	256	768	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9643284698840255	0
reference_effect	D	64	512	1536	selected_CPA	state	standardized_MSE	lower	55	30	6	0.07770026640366533	0
reference_effect	D	64	512	1536	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1206330937851453	0
reference_effect	D	64	512	1536	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1006925455852671	0
reference_effect	D	64	512	1536	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5612364384586607	0
reference_effect	D	64	512	1536	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.09659161864261596	0
reference_effect	D	64	512	1536	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1346596317035723	0
reference_effect	D	64	512	1536	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.08827617329840394	0
reference_effect	D	64	512	1536	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5277197904975682	0
reference_effect	D	64	512	1536	additive	state	standardized_MSE	lower	55	30	6	0.03003416272060467	0
reference_effect	D	64	512	1536	additive	state	raw_RMSE	lower	55	30	6	0.07444963728678089	0
reference_effect	D	64	512	1536	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.767267965443999	0
reference_effect	D	64	512	1536	additive	state	centroid_accuracy	higher	55	30	6	0.9713860830527496	0
reference_effect	D	64	512	1536	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02924292665567935	0
reference_effect	D	64	512	1536	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.07225825118771655	0
reference_effect	D	64	512	1536	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.6936232851607897	0
reference_effect	D	64	512	1536	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8898017209128317	0
reference_effect	D	64	512	1536	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.104165669980741	0
reference_effect	D	64	512	1536	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1412667806279955	0
reference_effect	D	64	512	1536	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2382410638886991	0
reference_effect	D	64	512	1536	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	D	64	512	1536	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02335250030810753	0
reference_effect	D	64	512	1536	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06490184633939293	0
reference_effect	D	64	512	1536	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7696661675857175	0
reference_effect	D	64	512	1536	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9647736625514404	0
reference_effect	D	128	1024	3072	selected_CPA	state	standardized_MSE	lower	55	30	6	0.07582719254845528	0
reference_effect	D	128	1024	3072	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1189792143015998	0
reference_effect	D	128	1024	3072	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1071915658614505	0
reference_effect	D	128	1024	3072	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5612102506546951	0
reference_effect	D	128	1024	3072	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.09467002071740654	0
reference_effect	D	128	1024	3072	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1331081837221862	0
reference_effect	D	128	1024	3072	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.09356812677500688	0
reference_effect	D	128	1024	3072	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5277010849233071	0
reference_effect	D	128	1024	3072	additive	state	standardized_MSE	lower	55	30	6	0.02811256479539526	0
reference_effect	D	128	1024	3072	additive	state	raw_RMSE	lower	55	30	6	0.07177179325048801	0
reference_effect	D	128	1024	3072	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.781151333580464	0
reference_effect	D	128	1024	3072	additive	state	centroid_accuracy	higher	55	30	6	0.9713898241676018	0
reference_effect	D	128	1024	3072	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02732132873046994	0
reference_effect	D	128	1024	3072	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.06942250151867624	0
reference_effect	D	128	1024	3072	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.722313723325978	0
reference_effect	D	128	1024	3072	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8900635989524878	0
reference_effect	D	128	1024	3072	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1033729380540087	0
reference_effect	D	128	1024	3072	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1406392002983416	0
reference_effect	D	128	1024	3072	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2442598569610574	0
reference_effect	D	128	1024	3072	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	D	128	1024	3072	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02238042484542163	0
reference_effect	D	128	1024	3072	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06334932907153989	0
reference_effect	D	128	1024	3072	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7785967578264332	0
reference_effect	D	128	1024	3072	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9647848858959969	0
reference_effect	D	135	1080	3240	selected_CPA	state	standardized_MSE	lower	55	30	6	0.0756471672165064	0
reference_effect	D	135	1080	3240	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1188307303146019	0
reference_effect	D	135	1080	3240	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1079245879963261	0
reference_effect	D	135	1080	3240	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5612270856715301	0
reference_effect	D	135	1080	3240	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.0945741177804528	0
reference_effect	D	135	1080	3240	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1330301611063762	0
reference_effect	D	135	1080	3240	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.09387349126891521	0
reference_effect	D	135	1080	3240	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5277048260381595	0
reference_effect	D	135	1080	3240	additive	state	standardized_MSE	lower	55	30	6	0.02801666185844149	0
reference_effect	D	135	1080	3240	additive	state	raw_RMSE	lower	55	30	6	0.07163518722270786	0
reference_effect	D	135	1080	3240	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7818879287047075	0
reference_effect	D	135	1080	3240	additive	state	centroid_accuracy	higher	55	30	6	0.971376730265619	0
reference_effect	D	135	1080	3240	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02722542579351618	0
reference_effect	D	135	1080	3240	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.06927721455927283	0
reference_effect	D	135	1080	3240	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.7239034329791236	0
reference_effect	D	135	1080	3240	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.890052375607931	0
reference_effect	D	135	1080	3240	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1032116905155744	0
reference_effect	D	135	1080	3240	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1405270906979523	0
reference_effect	D	135	1080	3240	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2446178549604308	0
reference_effect	D	135	1080	3240	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	D	135	1080	3240	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02233448706127499	0
reference_effect	D	135	1080	3240	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06327605072766451	0
reference_effect	D	135	1080	3240	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7790387360723159	0
reference_effect	D	135	1080	3240	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9647661803217358	0
