depth	role_pair	model	metric	edges_per_allocation	task_edge_values	all_task_mean_abs_change	all_task_max_abs_change	taskmean_min_change	taskmean_max_change	taskmean_mean_abs_change	taskmean_max_abs_change	taskmean_signed_mean_change
32	Cobs:Cmodel	selected_CPA	centroid_accuracy	108	178200	0.011900902024346632	0.11111111111111116	-0.007744107744107746	0.007744107744107749	0.0018181818181818357	0.007744107744107749	-3.859321672564563e-20
32	Cobs:Cmodel	original_CPA_fixed	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	original_CPA_fixed	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	original_CPA_fixed	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	additive	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	additive	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	additive	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	additive	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	compositional_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	compositional_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	compositional_ridge	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	compositional_ridge	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	NC_native_effect	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	NC_native_effect	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	NC_native_effect	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	NC_native_effect	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	native_effect_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	native_effect_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	native_effect_ridge	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cobs:Cmodel	native_effect_ridge	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	selected_CPA	standardized_MSE	108	178200	0.0011176615153576648	0.004462629182932096	-0.004313738697760527	0.004313738697760528	0.0011174644043816075	0.004313738697760528	-1.1912838685334555e-20
32	Cpred:Cmodel	selected_CPA	raw_RMSE	108	178200	0.0009435537093963928	0.008199840308481768	-0.003913255329045084	0.003913255329045082	0.0009386722911830729	0.003913255329045084	7.629570843416513e-21
32	Cpred:Cmodel	selected_CPA	perturbation_centred_Pearson	108	178200	0.010857292555730527	0.10003227778983181	-0.03295984545743609	0.03295984545743609	0.0056826035360698635	0.03295984545743609	1.9542409528751068e-20
32	Cpred:Cmodel	selected_CPA	centroid_accuracy	108	178200	0.01194662676142956	0.11111111111111116	-0.007744107744107746	0.007744107744107749	0.001799060564492675	0.007744107744107749	-6.003267584688256e-20
32	Cpred:Cmodel	original_CPA_fixed	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	original_CPA_fixed	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	original_CPA_fixed	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	additive	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	additive	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	additive	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	additive	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	compositional_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	compositional_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	compositional_ridge	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	compositional_ridge	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	NC_native_effect	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	NC_native_effect	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	NC_native_effect	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	NC_native_effect	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	native_effect_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	native_effect_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	native_effect_ridge	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred:Cmodel	native_effect_ridge	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cpred	selected_CPA	standardized_MSE	108	178200	0.0051186607792044194	0.00935255747244268	-0.009352557472442603	0.009352557472442605	0.005118660779203598	0.009352557472442605	8.298831443716207e-21
64	Cobs:Cpred	selected_CPA	raw_RMSE	108	178200	0.004550487878208674	0.016037545181748755	-0.00840579171794978	0.00840579171794978	0.004550487878208754	0.00840579171794978	1.0708169604795105e-20
64	Cobs:Cpred	selected_CPA	perturbation_centred_Pearson	108	178200	0.050502593571610375	0.21729158570586204	-0.039173392139777476	0.039173392139777476	0.018594152514444177	0.039173392139777476	-1.9595950376775042e-19
64	Cobs:Cpred	selected_CPA	centroid_accuracy	108	178200	0.010297210791026015	0.09259259259259256	-0.006397306397306393	0.006397306397306393	0.0015321943717005555	0.006397306397306393	1.1765601353268623e-19
64	Cobs:Cpred	original_CPA_fixed	standardized_MSE	108	178200	0.00511866077920442	0.009352557472442735	-0.009352557472442598	0.009352557472442603	0.0051186607792036	0.009352557472442603	-3.051828337366605e-20
64	Cobs:Cpred	original_CPA_fixed	raw_RMSE	108	178200	0.004173731268429677	0.017363598569985234	-0.007510368614850952	0.007510368614850952	0.004173731268429726	0.007510368614850952	6.960310243116819e-21
64	Cobs:Cpred	original_CPA_fixed	perturbation_centred_Pearson	108	178200	0.05081291262412084	0.18656554725692942	-0.02892894017642544	0.02892894017642544	0.01551348178924139	0.02892894017642544	-7.495718723356573e-20
64	Cobs:Cpred	original_CPA_fixed	centroid_accuracy	108	178200	0.007320114727515832	0.07407407407407407	-0.0040404040404040395	0.0040404040404040395	0.000990148397555805	0.0040404040404040395	-9.423189252219693e-20
64	Cobs:Cpred	additive	standardized_MSE	108	178200	0.005118660779204419	0.009352557472442624	-0.009352557472442595	0.009352557472442596	0.005118660779203598	0.009352557472442596	3.2124508814385315e-20
64	Cobs:Cpred	additive	raw_RMSE	108	178200	0.007310244980583148	0.022615018438118084	-0.01325698886319885	0.013256988863198852	0.007310244980582919	0.013256988863198852	4.336808689942018e-20
64	Cobs:Cpred	additive	perturbation_centred_Pearson	108	178200	0.03842433398884906	0.17148878242955023	-0.06774364807460113	0.06774364807460113	0.03842433398884842	0.06774364807460113	-8.566535683836084e-21
64	Cobs:Cpred	additive	centroid_accuracy	108	178200	0.0018530988901357525	0.11111111111111105	-0.0023569023569023563	0.0023569023569023563	0.0006285072951739437	0.0023569023569023563	-1.3135912432382247e-19
64	Cobs:Cpred	compositional_ridge	standardized_MSE	108	178200	0.005118660779204417	0.00935255747244261	-0.009352557472442593	0.009352557472442595	0.005118660779203598	0.009352557472442595	-6.58552430694899e-20
64	Cobs:Cpred	compositional_ridge	raw_RMSE	108	178200	0.0077763630964479075	0.024125211699505007	-0.014126592964432643	0.014126592964432649	0.007776363096447964	0.014126592964432649	-4.658053778085871e-20
64	Cobs:Cpred	compositional_ridge	perturbation_centred_Pearson	108	178200	0.08310402356207905	0.29897872836433326	-0.14597937140674513	0.14597937140674513	0.08310402356207716	0.14597937140674513	5.139921410301651e-20
64	Cobs:Cpred	compositional_ridge	centroid_accuracy	108	178200	0.007784012969193169	0.14814814814814814	-0.0050505050505050665	0.005050505050505057	0.0012545205137797948	0.0050505050505050665	-6.2341624917916505e-19
64	Cobs:Cpred	NC_native_effect	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cpred	NC_native_effect	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cpred	NC_native_effect	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cpred	NC_native_effect	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cpred	native_effect_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cpred	native_effect_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cpred	native_effect_ridge	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cpred	native_effect_ridge	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	selected_CPA	standardized_MSE	108	178200	0.0005269047161444593	0.002154704497036558	-0.0021075279242989595	0.0021075279242989595	0.0005268919161810192	0.0021075279242989595	6.4249017628770636e-21
64	Cobs:Cmodel	selected_CPA	raw_RMSE	108	178200	0.00046255495809924583	0.003896603283711317	-0.0019852117259806707	0.0019852117259806707	0.0004615187729121385	0.0019852117259806707	-5.554862982487461e-21
64	Cobs:Cmodel	selected_CPA	perturbation_centred_Pearson	108	178200	0.0056509815571429076	0.04671841900850143	-0.014140301603663544	0.014140301603663544	0.0025928726722172935	0.014140301603663544	-2.4361085850908866e-20
64	Cobs:Cmodel	selected_CPA	centroid_accuracy	108	178200	0.009377727896235094	0.09259259259259256	-0.006734006734006745	0.006734006734006742	0.0014956145820343419	0.006734006734006745	1.2635640133658224e-19
64	Cobs:Cmodel	original_CPA_fixed	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	original_CPA_fixed	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	original_CPA_fixed	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	additive	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	additive	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	additive	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	additive	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	compositional_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	compositional_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	compositional_ridge	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	compositional_ridge	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	NC_native_effect	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	NC_native_effect	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	NC_native_effect	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	NC_native_effect	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	native_effect_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	native_effect_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	native_effect_ridge	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs:Cmodel	native_effect_ridge	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	selected_CPA	standardized_MSE	108	178200	0.0005269047161444592	0.002154704497036551	-0.0021075279242989595	0.0021075279242989595	0.0005268919161810185	0.0021075279242989595	5.655252072532415e-21
64	Cpred:Cmodel	selected_CPA	raw_RMSE	108	178200	0.0004629894766306788	0.003896603283711317	-0.0019852117259806707	0.0019852117259806707	0.00046194847620998	0.0019852117259806707	-1.003890900449541e-21
64	Cpred:Cmodel	selected_CPA	perturbation_centred_Pearson	108	178200	0.005653004290893937	0.04671841900850143	-0.014140301603663544	0.014140301603663544	0.0025380772181541594	0.014140301603663544	-2.4494937970968803e-20
64	Cpred:Cmodel	selected_CPA	centroid_accuracy	108	178200	0.00939768050878042	0.09259259259259256	-0.006060606060606061	0.006060606060606061	0.0014340940266866246	0.006060606060606061	1.564731283500685e-19
64	Cpred:Cmodel	original_CPA_fixed	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	original_CPA_fixed	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	original_CPA_fixed	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	additive	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	additive	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	additive	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	additive	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	compositional_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	compositional_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	compositional_ridge	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	compositional_ridge	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	NC_native_effect	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	NC_native_effect	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	NC_native_effect	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	NC_native_effect	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	native_effect_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	native_effect_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	native_effect_ridge	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred:Cmodel	native_effect_ridge	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cpred	selected_CPA	standardized_MSE	108	178200	0.0025565302122569204	0.004545978987833987	-0.00454597898783387	0.00454597898783387	0.0025565302122577548	0.00454597898783387	-3.41322906152844e-20
128	Cobs:Cpred	selected_CPA	raw_RMSE	108	178200	0.002294603871112691	0.008060481827344139	-0.004050421000984569	0.00405042100098457	0.002294603871112635	0.00405042100098457	-1.9943965888930885e-20
128	Cobs:Cpred	selected_CPA	perturbation_centred_Pearson	108	178200	0.028203264264438754	0.12203902343490991	-0.022257526724494436	0.022257526724494436	0.010186497865181327	0.022257526724494436	1.4670192358569296e-19
128	Cobs:Cpred	selected_CPA	centroid_accuracy	108	178200	0.008356819221007786	0.09259259259259256	-0.006060606060606069	0.006060606060606069	0.0013310055285363953	0.006060606060606069	1.7663460393409676e-19
128	Cobs:Cpred	original_CPA_fixed	standardized_MSE	108	178200	0.0025565302122569447	0.004545978987833987	-0.0045459789878338755	0.004545978987833874	0.002556530212257755	0.0045459789878338755	3.386458637516452e-20
128	Cobs:Cpred	original_CPA_fixed	raw_RMSE	108	178200	0.002105133959914776	0.008646547519559053	-0.003627420570231546	0.003627420570231546	0.002105133959914853	0.003627420570231546	-4.631283354073883e-20
128	Cobs:Cpred	original_CPA_fixed	perturbation_centred_Pearson	108	178200	0.02753681598333831	0.09924195029416594	-0.015166135817916544	0.015166135817916548	0.008457543820437396	0.015166135817916548	-8.887780771979938e-20
128	Cobs:Cpred	original_CPA_fixed	centroid_accuracy	108	178200	0.00605062975432878	0.07407407407407407	-0.00404040404040404	0.00404040404040404	0.0010500062351914332	0.00404040404040404	-7.815290659999678e-20
128	Cobs:Cpred	additive	standardized_MSE	108	178200	0.002556530212256908	0.004545978987833883	-0.004545978987833869	0.004545978987833869	0.002556530212257755	0.004545978987833869	2.27548604101896e-21
128	Cobs:Cpred	additive	raw_RMSE	108	178200	0.0037397862655256906	0.011608884091592608	-0.006557797007932056	0.006557797007932056	0.0037397862655257335	0.006557797007932056	-5.3540848023975525e-21
128	Cobs:Cpred	additive	perturbation_centred_Pearson	108	178200	0.019913176473562364	0.09141039802478024	-0.033812942497883504	0.033812942497883504	0.019913176473561903	0.033812942497883504	5.0328397142536994e-20
128	Cobs:Cpred	additive	centroid_accuracy	108	178200	0.0012395560543705597	0.09259259259259256	-0.0026936026936026924	0.0026936026936026924	0.0005960842997879866	0.0026936026936026924	-9.44995967623168e-20
128	Cobs:Cpred	compositional_ridge	standardized_MSE	108	178200	0.002556530212256904	0.00454597898783389	-0.004545978987833864	0.004545978987833864	0.002556530212257755	0.004545978987833864	-2.998287489342629e-20
128	Cobs:Cpred	compositional_ridge	raw_RMSE	108	178200	0.003995363537727711	0.012571143652912793	-0.007010967142293028	0.007010967142293028	0.003995363537727625	0.007010967142293028	-7.79019338748844e-20
128	Cobs:Cpred	compositional_ridge	perturbation_centred_Pearson	108	178200	0.044850106008492006	0.1667595059125786	-0.07616422292725497	0.07616422292725497	0.044850106008493075	0.07616422292725497	-3.940606414564599e-19
128	Cobs:Cpred	compositional_ridge	centroid_accuracy	108	178200	0.006315001870554174	0.09259259259259256	-0.004377104377104382	0.004377104377104374	0.0009951365506921047	0.004377104377104382	-1.993058067692489e-19
128	Cobs:Cpred	NC_native_effect	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cpred	NC_native_effect	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cpred	NC_native_effect	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cpred	NC_native_effect	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cpred	native_effect_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cpred	native_effect_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cpred	native_effect_ridge	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cpred	native_effect_ridge	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	selected_CPA	standardized_MSE	108	178200	0.0002619765273161837	0.0009777904174244068	-0.0009579837241838673	0.0009579837241838675	0.0002619726634217036	0.0009579837241838675	1.3887157456218652e-21
128	Cobs:Cmodel	selected_CPA	raw_RMSE	108	178200	0.00023431877261984832	0.0018527185972958757	-0.0008912727552660311	0.0008912727552660312	0.0002340225364164358	0.0008912727552660312	-4.935796927210244e-21
128	Cobs:Cmodel	selected_CPA	perturbation_centred_Pearson	108	178200	0.003007624869342952	0.029999242951146976	-0.006237609434089908	0.006237609434089911	0.0012295611610306663	0.006237609434089911	0.0
128	Cobs:Cmodel	selected_CPA	centroid_accuracy	108	178200	0.007403250613119554	0.09259259259259256	-0.0063973063973064015	0.0063973063973064015	0.0012786299206052304	0.0063973063973064015	1.339178292825137e-19
128	Cobs:Cmodel	original_CPA_fixed	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	original_CPA_fixed	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	original_CPA_fixed	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	additive	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	additive	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	additive	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	additive	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	compositional_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	compositional_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	compositional_ridge	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	compositional_ridge	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	NC_native_effect	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	NC_native_effect	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	NC_native_effect	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	NC_native_effect	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	native_effect_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	native_effect_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	native_effect_ridge	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs:Cmodel	native_effect_ridge	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	selected_CPA	standardized_MSE	108	178200	0.00026197652731618326	0.0009777904174244068	-0.0009579837241838673	0.0009579837241838675	0.00026197266342170344	0.0009579837241838675	-4.517509052022935e-22
128	Cpred:Cmodel	selected_CPA	raw_RMSE	108	178200	0.0002342202842012213	0.0018527185972958757	-0.0008912727552660311	0.0008912727552660312	0.0002339269497745117	0.0008912727552660312	1.1879375655319571e-21
128	Cpred:Cmodel	selected_CPA	perturbation_centred_Pearson	108	178200	0.0029930678533267004	0.029999242951146976	-0.006237609434089908	0.006237609434089911	0.0012031653830901197	0.006237609434089911	4.3836569319629964e-21
128	Cpred:Cmodel	selected_CPA	centroid_accuracy	108	178200	0.007520472211822378	0.09259259259259256	-0.004713804713804721	0.00471380471380472	0.0013027393274306928	0.004713804713804721	1.6644511129453392e-19
128	Cpred:Cmodel	original_CPA_fixed	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	original_CPA_fixed	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	original_CPA_fixed	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	additive	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	additive	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	additive	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	additive	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	compositional_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	compositional_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	compositional_ridge	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	compositional_ridge	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	NC_native_effect	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	NC_native_effect	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	NC_native_effect	perturbation_centred_Pearson	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	NC_native_effect	centroid_accuracy	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	native_effect_ridge	standardized_MSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred:Cmodel	native_effect_ridge	raw_RMSE	108	178200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
