depth	role	model	metric	edges_per_allocation	task_edge_values	all_task_mean_abs_change	all_task_max_abs_change	taskmean_min_change	taskmean_max_change	taskmean_mean_abs_change	taskmean_max_abs_change	taskmean_signed_mean_change
128	Cpred	NC_native_effect	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred	native_effect_ridge	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred	native_effect_ridge	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred	native_effect_ridge	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred	native_effect_ridge	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	selected_CPA	standardized_MSE	54	89100	0.0019125736182184895	0.015389065892004228	-0.006204687337209777	0.006204687337209777	0.0017674440410918677	0.006204687337209777	2.743968461228746e-21
128	Cmodel	selected_CPA	raw_RMSE	54	89100	0.0016148389786219753	0.006889053699238229	-0.004851869413036606	0.004851869413036606	0.0014353008013891046	0.004851869413036606	-6.692606002996941e-23
128	Cmodel	selected_CPA	perturbation_centred_Pearson	54	89100	0.015937535792819556	0.09720970762133213	-0.03315415051048557	0.03315415051048557	0.008484711626567266	0.03315415051048557	4.818676322157798e-21
128	Cmodel	selected_CPA	centroid_accuracy	54	89100	0.006576879910212492	0.09259259259259256	-0.007407407407407412	0.007407407407407412	0.0017749511576672047	0.007407407407407412	1.6396884707342505e-21
128	Cmodel	original_CPA_fixed	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	original_CPA_fixed	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	original_CPA_fixed	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	original_CPA_fixed	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	additive	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	additive	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	additive	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	additive	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	compositional_ridge	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	compositional_ridge	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	compositional_ridge	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	compositional_ridge	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	NC_native_effect	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	NC_native_effect	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	NC_native_effect	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	NC_native_effect	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	native_effect_ridge	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	native_effect_ridge	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	native_effect_ridge	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cmodel	native_effect_ridge	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cobs	selected_CPA	standardized_MSE	54	89100	0.0024191024068612567	0.018181764068264772	-0.008891005015924996	0.008891005015924996	0.002224180452591782	0.008891005015924996	-1.6597662887432414e-20
135	Cobs	selected_CPA	raw_RMSE	54	89100	0.0020816294048467813	0.009367946497519139	-0.006916016982468255	0.006916016982468255	0.0018399821738337536	0.006916016982468255	1.3385212005993881e-21
135	Cobs	selected_CPA	perturbation_centred_Pearson	54	89100	0.023431242487935527	0.13264527930703174	-0.03823640490753991	0.03823640490753991	0.010097341637290296	0.03823640490753991	3.640777665630336e-20
135	Cobs	selected_CPA	centroid_accuracy	54	89100	0.007211206717378462	0.09259259259259256	-0.007744107744107744	0.007744107744107744	0.0018697260672569346	0.007744107744107744	-3.7880149976962684e-20
135	Cobs	original_CPA_fixed	standardized_MSE	54	89100	0.002578117694537194	0.01893024070985655	-0.009581879224254257	0.009581879224254257	0.002397662591729379	0.009581879224254257	-2.0077818008990822e-20
135	Cobs	original_CPA_fixed	raw_RMSE	54	89100	0.0019885904854860287	0.009210184479888486	-0.007025310349122462	0.007025310349122462	0.0017644198397462163	0.007025310349122462	6.317820066829112e-20
135	Cobs	original_CPA_fixed	perturbation_centred_Pearson	54	89100	0.020237389726413896	0.08170124915680277	-0.023215170867604086	0.023215170867604086	0.006125182505570602	0.023215170867604086	1.3438752854017858e-19
135	Cobs	original_CPA_fixed	centroid_accuracy	54	89100	0.0052649956353663305	0.07407407407407407	-0.004040404040404044	0.004040404040404044	0.0008454919566030633	0.004040404040404044	4.484046022007951e-21
135	Cobs	additive	standardized_MSE	54	89100	0.0015528982528738228	0.0100570604875055	-0.003080412672535927	0.003080412672535927	0.001337927780125506	0.003080412672535927	6.157197522757186e-21
135	Cobs	additive	raw_RMSE	54	89100	0.0022219301188729544	0.008387497037890934	-0.004458888865646401	0.004458888865646401	0.00195389914923373	0.004458888865646401	-7.763422963476452e-21
135	Cobs	additive	perturbation_centred_Pearson	54	89100	0.011108017777951446	0.07348285599468263	-0.019560093110755093	0.019560093110755093	0.009974295081873615	0.019560093110755093	-1.4991437446713146e-20
135	Cobs	additive	centroid_accuracy	54	89100	0.0011522633744856263	0.12962962962962965	-0.004377104377104375	0.004377104377104375	0.000890385334829769	0.004377104377104375	-2.904591005300672e-20
135	Cobs	compositional_ridge	standardized_MSE	54	89100	0.0015812018294000683	0.011682139723865226	-0.003751318329174759	0.003751318329174759	0.0013671901978302332	0.003751318329174759	-1.579455016707278e-20
135	Cobs	compositional_ridge	raw_RMSE	54	89100	0.0023786981746061462	0.009502060808681947	-0.0050262334168369215	0.0050262334168369215	0.0020732083551713576	0.0050262334168369215	-1.0172761124555351e-20
135	Cobs	compositional_ridge	perturbation_centred_Pearson	54	89100	0.024586675025197142	0.12998353495470982	-0.04251924714069315	0.04251924714069315	0.02233837842095109	0.04251924714069315	3.4266142735344337e-20
135	Cobs	compositional_ridge	centroid_accuracy	54	89100	0.006953485472002091	0.1296296296296297	-0.012457912457912453	0.012457912457912453	0.003187429854096512	0.012457912457912453	-8.352372291740182e-20
135	Cobs	NC_native_effect	standardized_MSE	54	89100	0.002278867084265942	0.01705968838320715	-0.007766672324981348	0.007766672324981348	0.0021431614060270737	0.007766672324981348	-1.3786768366173698e-20
135	Cobs	NC_native_effect	raw_RMSE	54	89100	0.0016008954090312817	0.007760839484762416	-0.005405345587492712	0.005405345587492712	0.0014536732007378408	0.005405345587492712	-4.484046022007951e-21
135	Cobs	NC_native_effect	perturbation_centred_Pearson	54	89100	0.01176567770212424	0.058602093595767485	-0.00808483046605643	0.00808483046605643	0.00221756568386777	0.00808483046605643	3.0785987613785927e-20
135	Cobs	NC_native_effect	centroid_accuracy	54	89100	0.004219977553310612	0.03703703703703709	0.0	0.0	0.0	0.0	0.0
135	Cobs	native_effect_ridge	standardized_MSE	54	89100	0.000676763663198752	0.00707023014126059	-0.0003829804620451039	0.0003829804620451039	0.00014686394818851347	0.0003829804620451039	1.238132110554434e-21
135	Cobs	native_effect_ridge	raw_RMSE	54	89100	0.001019514848503064	0.007034350318566307	-0.0006968009685823196	0.0006968009685823196	0.00025534877470293626	0.0006968009685823196	3.831516936715749e-21
135	Cobs	native_effect_ridge	perturbation_centred_Pearson	54	89100	0.005010101341628364	0.06664269455336999	-0.0029248700827376128	0.0029248700827376128	0.0008518082617435184	0.0029248700827376128	1.7099608337657184e-20
135	Cobs	native_effect_ridge	centroid_accuracy	54	89100	0.003262252151140494	0.12962962962962965	-0.0026936026936026933	0.0026936026936026933	0.0008679386457164149	0.0026936026936026933	1.686536712755229e-20
135	Cpred	selected_CPA	standardized_MSE	54	89100	0.0024210998993188246	0.018181764068264772	-0.008891005015924996	0.008891005015924996	0.0022274435291880067	0.008891005015924996	-1.485758532665321e-20
135	Cpred	selected_CPA	raw_RMSE	54	89100	0.00208333708757066	0.009367946497519139	-0.006916016982468255	0.006916016982468255	0.001844008017161794	0.006916016982468255	4.0155636017981647e-22
135	Cpred	selected_CPA	perturbation_centred_Pearson	54	89100	0.023437877309756678	0.13264527930703174	-0.03823640490753991	0.03823640490753991	0.010131679982402166	0.03823640490753991	1.820388832815168e-20
135	Cpred	selected_CPA	centroid_accuracy	54	89100	0.0071538429563110266	0.09259259259259256	-0.007744107744107744	0.007744107744107744	0.0018555929667040784	0.007744107744107744	3.2124508814385318e-21
135	Cpred	original_CPA_fixed	standardized_MSE	54	89100	0.002580168875209195	0.01893024070985655	-0.009581879224254257	0.009581879224254257	0.0023991122016911474	0.009581879224254257	-1.3418675036008867e-20
135	Cpred	original_CPA_fixed	raw_RMSE	54	89100	0.0019883397695507165	0.009210184479888486	-0.007025310349122462	0.007025310349122462	0.0017654837436980562	0.007025310349122462	-5.889493282637308e-21
135	Cpred	original_CPA_fixed	perturbation_centred_Pearson	54	89100	0.02021499455884119	0.08170124915680277	-0.023215170867604086	0.023215170867604086	0.006105881823465796	0.023215170867604086	2.141633920959021e-21
135	Cpred	original_CPA_fixed	centroid_accuracy	54	89100	0.005205137797730713	0.07407407407407407	-0.004040404040404046	0.004040404040404046	0.0008679386457164164	0.004040404040404046	5.220232682337614e-21
135	Cpred	additive	standardized_MSE	54	89100	0.0015497356474905785	0.0100570604875055	-0.003080412672535927	0.003080412672535927	0.001331647056820418	0.003080412672535927	1.0708169604795105e-20
135	Cpred	additive	raw_RMSE	54	89100	0.002216565705218698	0.008387497037890934	-0.004458888865646401	0.004458888865646401	0.001941943374982483	0.004458888865646401	9.10194416407584e-21
135	Cpred	additive	perturbation_centred_Pearson	54	89100	0.011100955991192839	0.07348285599468263	-0.019560093110755093	0.019560093110755093	0.009910296118537608	0.019560093110755093	-8.459453987788133e-20
135	Cpred	additive	centroid_accuracy	54	89100	0.0011447811447811741	0.12962962962962965	-0.004377104377104375	0.004377104377104375	0.0008654445691482646	0.004377104377104375	4.55097208203792e-21
135	Cpred	compositional_ridge	standardized_MSE	54	89100	0.0015819926336260337	0.011682139723865226	-0.003751318329174759	0.003751318329174759	0.0013693989149852206	0.003751318329174759	-7.629570843416513e-21
135	Cpred	compositional_ridge	raw_RMSE	54	89100	0.0023799405069164356	0.009502060808681947	-0.0050262334168369215	0.0050262334168369215	0.00207596963013021	0.0050262334168369215	0.0
135	Cpred	compositional_ridge	perturbation_centred_Pearson	54	89100	0.02459571974587305	0.12998353495470982	-0.04251924714069315	0.04251924714069315	0.022345164859455178	0.04251924714069315	2.677042401198776e-19
135	Cpred	compositional_ridge	centroid_accuracy	54	89100	0.007085671530114045	0.1296296296296297	-0.012457912457912453	0.012457912457912453	0.003304651452799604	0.012457912457912453	3.7478593616782866e-21
135	Cpred	NC_native_effect	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cpred	NC_native_effect	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cpred	NC_native_effect	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cpred	NC_native_effect	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cpred	native_effect_ridge	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cpred	native_effect_ridge	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cpred	native_effect_ridge	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cpred	native_effect_ridge	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	selected_CPA	standardized_MSE	54	89100	0.0018918549565226247	0.01477498382379383	-0.006395664672034511	0.006395664672034511	0.001755037788981073	0.006395664672034511	-6.692606002996941e-22
135	Cmodel	selected_CPA	raw_RMSE	54	89100	0.0015962308491747784	0.006990859845976166	-0.0049736948863667845	0.0049736948863667845	0.0014168089417938923	0.0049736948863667845	5.6887151025474e-22
135	Cmodel	selected_CPA	perturbation_centred_Pearson	54	89100	0.015678200795118682	0.08878779558154959	-0.028322170471343427	0.028322170471343427	0.008143864376546356	0.028322170471343427	6.960310243116819e-21
135	Cmodel	selected_CPA	centroid_accuracy	54	89100	0.006567734962795968	0.09259259259259256	-0.008417508417508423	0.008417508417508423	0.0017691316456748469	0.008417508417508423	-5.0863805622776754e-21
135	Cmodel	original_CPA_fixed	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	original_CPA_fixed	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	original_CPA_fixed	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	original_CPA_fixed	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	additive	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	additive	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	additive	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	additive	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	compositional_ridge	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	compositional_ridge	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	compositional_ridge	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	compositional_ridge	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	NC_native_effect	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	NC_native_effect	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	NC_native_effect	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	NC_native_effect	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	native_effect_ridge	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	native_effect_ridge	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	native_effect_ridge	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	Cmodel	native_effect_ridge	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
