depth	role_pair	model	metric	gap	taskmean_values	positive	negative	within
128	Cobs:Cmodel	selected_CPA	centroid_accuracy	0.0	3240	1480	1480	280
128	Cobs:Cmodel	selected_CPA	centroid_accuracy	0.005	3240	4	4	3232
128	Cobs:Cmodel	selected_CPA	centroid_accuracy	0.01	3240	0	0	3240
128	Cobs:Cmodel	selected_CPA	centroid_accuracy	0.02	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	standardized_MSE	0.0	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	standardized_MSE	0.005	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	standardized_MSE	0.01	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	standardized_MSE	0.02	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	raw_RMSE	0.0	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	raw_RMSE	0.005	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	raw_RMSE	0.01	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	raw_RMSE	0.02	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.0	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.005	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.01	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.02	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	centroid_accuracy	0.0	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	centroid_accuracy	0.005	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	centroid_accuracy	0.01	3240	0	0	3240
128	Cobs:Cmodel	original_CPA_fixed	centroid_accuracy	0.02	3240	0	0	3240
128	Cobs:Cmodel	additive	standardized_MSE	0.0	3240	0	0	3240
128	Cobs:Cmodel	additive	standardized_MSE	0.005	3240	0	0	3240
128	Cobs:Cmodel	additive	standardized_MSE	0.01	3240	0	0	3240
128	Cobs:Cmodel	additive	standardized_MSE	0.02	3240	0	0	3240
128	Cobs:Cmodel	additive	raw_RMSE	0.0	3240	0	0	3240
128	Cobs:Cmodel	additive	raw_RMSE	0.005	3240	0	0	3240
128	Cobs:Cmodel	additive	raw_RMSE	0.01	3240	0	0	3240
128	Cobs:Cmodel	additive	raw_RMSE	0.02	3240	0	0	3240
128	Cobs:Cmodel	additive	perturbation_centred_Pearson	0.0	3240	0	0	3240
128	Cobs:Cmodel	additive	perturbation_centred_Pearson	0.005	3240	0	0	3240
128	Cobs:Cmodel	additive	perturbation_centred_Pearson	0.01	3240	0	0	3240
128	Cobs:Cmodel	additive	perturbation_centred_Pearson	0.02	3240	0	0	3240
128	Cobs:Cmodel	additive	centroid_accuracy	0.0	3240	0	0	3240
128	Cobs:Cmodel	additive	centroid_accuracy	0.005	3240	0	0	3240
128	Cobs:Cmodel	additive	centroid_accuracy	0.01	3240	0	0	3240
128	Cobs:Cmodel	additive	centroid_accuracy	0.02	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	standardized_MSE	0.0	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	standardized_MSE	0.005	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	standardized_MSE	0.01	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	standardized_MSE	0.02	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	raw_RMSE	0.0	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	raw_RMSE	0.005	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	raw_RMSE	0.01	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	raw_RMSE	0.02	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.0	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.005	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.01	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.02	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	centroid_accuracy	0.0	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	centroid_accuracy	0.005	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	centroid_accuracy	0.01	3240	0	0	3240
128	Cobs:Cmodel	compositional_ridge	centroid_accuracy	0.02	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	standardized_MSE	0.0	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	standardized_MSE	0.005	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	standardized_MSE	0.01	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	standardized_MSE	0.02	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	raw_RMSE	0.0	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	raw_RMSE	0.005	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	raw_RMSE	0.01	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	raw_RMSE	0.02	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.0	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.005	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.01	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.02	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	centroid_accuracy	0.0	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	centroid_accuracy	0.005	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	centroid_accuracy	0.01	3240	0	0	3240
128	Cobs:Cmodel	NC_native_effect	centroid_accuracy	0.02	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	standardized_MSE	0.0	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	standardized_MSE	0.005	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	standardized_MSE	0.01	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	standardized_MSE	0.02	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	raw_RMSE	0.0	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	raw_RMSE	0.005	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	raw_RMSE	0.01	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	raw_RMSE	0.02	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.0	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.005	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.01	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.02	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	centroid_accuracy	0.0	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	centroid_accuracy	0.005	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	centroid_accuracy	0.01	3240	0	0	3240
128	Cobs:Cmodel	native_effect_ridge	centroid_accuracy	0.02	3240	0	0	3240
128	Cpred:Cmodel	selected_CPA	standardized_MSE	0.0	3240	1620	1620	0
128	Cpred:Cmodel	selected_CPA	standardized_MSE	0.005	3240	0	0	3240
128	Cpred:Cmodel	selected_CPA	standardized_MSE	0.01	3240	0	0	3240
128	Cpred:Cmodel	selected_CPA	standardized_MSE	0.02	3240	0	0	3240
128	Cpred:Cmodel	selected_CPA	raw_RMSE	0.0	3240	1620	1620	0
128	Cpred:Cmodel	selected_CPA	raw_RMSE	0.005	3240	0	0	3240
128	Cpred:Cmodel	selected_CPA	raw_RMSE	0.01	3240	0	0	3240
128	Cpred:Cmodel	selected_CPA	raw_RMSE	0.02	3240	0	0	3240
128	Cpred:Cmodel	selected_CPA	perturbation_centred_Pearson	0.0	3240	1620	1620	0
128	Cpred:Cmodel	selected_CPA	perturbation_centred_Pearson	0.005	3240	10	10	3220
128	Cpred:Cmodel	selected_CPA	perturbation_centred_Pearson	0.01	3240	0	0	3240
128	Cpred:Cmodel	selected_CPA	perturbation_centred_Pearson	0.02	3240	0	0	3240
128	Cpred:Cmodel	selected_CPA	centroid_accuracy	0.0	3240	1490	1490	260
128	Cpred:Cmodel	selected_CPA	centroid_accuracy	0.005	3240	0	0	3240
128	Cpred:Cmodel	selected_CPA	centroid_accuracy	0.01	3240	0	0	3240
128	Cpred:Cmodel	selected_CPA	centroid_accuracy	0.02	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	standardized_MSE	0.0	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	standardized_MSE	0.005	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	standardized_MSE	0.01	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	standardized_MSE	0.02	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	raw_RMSE	0.0	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	raw_RMSE	0.005	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	raw_RMSE	0.01	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	raw_RMSE	0.02	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.0	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.005	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.01	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.02	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	centroid_accuracy	0.0	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	centroid_accuracy	0.005	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	centroid_accuracy	0.01	3240	0	0	3240
128	Cpred:Cmodel	original_CPA_fixed	centroid_accuracy	0.02	3240	0	0	3240
128	Cpred:Cmodel	additive	standardized_MSE	0.0	3240	0	0	3240
128	Cpred:Cmodel	additive	standardized_MSE	0.005	3240	0	0	3240
128	Cpred:Cmodel	additive	standardized_MSE	0.01	3240	0	0	3240
128	Cpred:Cmodel	additive	standardized_MSE	0.02	3240	0	0	3240
128	Cpred:Cmodel	additive	raw_RMSE	0.0	3240	0	0	3240
128	Cpred:Cmodel	additive	raw_RMSE	0.005	3240	0	0	3240
128	Cpred:Cmodel	additive	raw_RMSE	0.01	3240	0	0	3240
128	Cpred:Cmodel	additive	raw_RMSE	0.02	3240	0	0	3240
128	Cpred:Cmodel	additive	perturbation_centred_Pearson	0.0	3240	0	0	3240
128	Cpred:Cmodel	additive	perturbation_centred_Pearson	0.005	3240	0	0	3240
128	Cpred:Cmodel	additive	perturbation_centred_Pearson	0.01	3240	0	0	3240
128	Cpred:Cmodel	additive	perturbation_centred_Pearson	0.02	3240	0	0	3240
128	Cpred:Cmodel	additive	centroid_accuracy	0.0	3240	0	0	3240
128	Cpred:Cmodel	additive	centroid_accuracy	0.005	3240	0	0	3240
128	Cpred:Cmodel	additive	centroid_accuracy	0.01	3240	0	0	3240
128	Cpred:Cmodel	additive	centroid_accuracy	0.02	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	standardized_MSE	0.0	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	standardized_MSE	0.005	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	standardized_MSE	0.01	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	standardized_MSE	0.02	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	raw_RMSE	0.0	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	raw_RMSE	0.005	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	raw_RMSE	0.01	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	raw_RMSE	0.02	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.0	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.005	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.01	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	perturbation_centred_Pearson	0.02	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	centroid_accuracy	0.0	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	centroid_accuracy	0.005	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	centroid_accuracy	0.01	3240	0	0	3240
128	Cpred:Cmodel	compositional_ridge	centroid_accuracy	0.02	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	standardized_MSE	0.0	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	standardized_MSE	0.005	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	standardized_MSE	0.01	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	standardized_MSE	0.02	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	raw_RMSE	0.0	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	raw_RMSE	0.005	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	raw_RMSE	0.01	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	raw_RMSE	0.02	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.0	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.005	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.01	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	perturbation_centred_Pearson	0.02	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	centroid_accuracy	0.0	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	centroid_accuracy	0.005	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	centroid_accuracy	0.01	3240	0	0	3240
128	Cpred:Cmodel	NC_native_effect	centroid_accuracy	0.02	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	standardized_MSE	0.0	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	standardized_MSE	0.005	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	standardized_MSE	0.01	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	standardized_MSE	0.02	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	raw_RMSE	0.0	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	raw_RMSE	0.005	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	raw_RMSE	0.01	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	raw_RMSE	0.02	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.0	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.005	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.01	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	perturbation_centred_Pearson	0.02	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	centroid_accuracy	0.0	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	centroid_accuracy	0.005	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	centroid_accuracy	0.01	3240	0	0	3240
128	Cpred:Cmodel	native_effect_ridge	centroid_accuracy	0.02	3240	0	0	3240
135	Cobs:Cpred	selected_CPA	standardized_MSE	0.0	3240	1620	1620	0
135	Cobs:Cpred	selected_CPA	standardized_MSE	0.005	3240	0	0	3240
135	Cobs:Cpred	selected_CPA	standardized_MSE	0.01	3240	0	0	3240
135	Cobs:Cpred	selected_CPA	standardized_MSE	0.02	3240	0	0	3240
135	Cobs:Cpred	selected_CPA	raw_RMSE	0.0	3240	1620	1620	0
135	Cobs:Cpred	selected_CPA	raw_RMSE	0.005	3240	0	0	3240
135	Cobs:Cpred	selected_CPA	raw_RMSE	0.01	3240	0	0	3240
135	Cobs:Cpred	selected_CPA	raw_RMSE	0.02	3240	0	0	3240
135	Cobs:Cpred	selected_CPA	perturbation_centred_Pearson	0.0	3240	1620	1620	0
135	Cobs:Cpred	selected_CPA	perturbation_centred_Pearson	0.005	3240	1600	1600	40
135	Cobs:Cpred	selected_CPA	perturbation_centred_Pearson	0.01	3240	546	546	2148
135	Cobs:Cpred	selected_CPA	perturbation_centred_Pearson	0.02	3240	6	6	3228
135	Cobs:Cpred	selected_CPA	centroid_accuracy	0.0	3240	1494	1494	252
135	Cobs:Cpred	selected_CPA	centroid_accuracy	0.005	3240	20	20	3200
135	Cobs:Cpred	selected_CPA	centroid_accuracy	0.01	3240	0	0	3240
135	Cobs:Cpred	selected_CPA	centroid_accuracy	0.02	3240	0	0	3240
135	Cobs:Cpred	original_CPA_fixed	standardized_MSE	0.0	3240	1620	1620	0
135	Cobs:Cpred	original_CPA_fixed	standardized_MSE	0.005	3240	0	0	3240
135	Cobs:Cpred	original_CPA_fixed	standardized_MSE	0.01	3240	0	0	3240
135	Cobs:Cpred	original_CPA_fixed	standardized_MSE	0.02	3240	0	0	3240
135	Cobs:Cpred	original_CPA_fixed	raw_RMSE	0.0	3240	1620	1620	0
135	Cobs:Cpred	original_CPA_fixed	raw_RMSE	0.005	3240	0	0	3240
135	Cobs:Cpred	original_CPA_fixed	raw_RMSE	0.01	3240	0	0	3240
135	Cobs:Cpred	original_CPA_fixed	raw_RMSE	0.02	3240	0	0	3240
135	Cobs:Cpred	original_CPA_fixed	perturbation_centred_Pearson	0.0	3240	1620	1620	0
135	Cobs:Cpred	original_CPA_fixed	perturbation_centred_Pearson	0.005	3240	1608	1608	24
135	Cobs:Cpred	original_CPA_fixed	perturbation_centred_Pearson	0.01	3240	540	540	2160
135	Cobs:Cpred	original_CPA_fixed	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cobs:Cpred	original_CPA_fixed	centroid_accuracy	0.0	3240	1452	1452	336
135	Cobs:Cpred	original_CPA_fixed	centroid_accuracy	0.005	3240	0	0	3240
135	Cobs:Cpred	original_CPA_fixed	centroid_accuracy	0.01	3240	0	0	3240
135	Cobs:Cpred	original_CPA_fixed	centroid_accuracy	0.02	3240	0	0	3240
135	Cobs:Cpred	additive	standardized_MSE	0.0	3240	1620	1620	0
135	Cobs:Cpred	additive	standardized_MSE	0.005	3240	0	0	3240
135	Cobs:Cpred	additive	standardized_MSE	0.01	3240	0	0	3240
135	Cobs:Cpred	additive	standardized_MSE	0.02	3240	0	0	3240
135	Cobs:Cpred	additive	raw_RMSE	0.0	3240	1620	1620	0
135	Cobs:Cpred	additive	raw_RMSE	0.005	3240	480	480	2280
135	Cobs:Cpred	additive	raw_RMSE	0.01	3240	0	0	3240
135	Cobs:Cpred	additive	raw_RMSE	0.02	3240	0	0	3240
135	Cobs:Cpred	additive	perturbation_centred_Pearson	0.0	3240	1620	1620	0
135	Cobs:Cpred	additive	perturbation_centred_Pearson	0.005	3240	1620	1620	0
135	Cobs:Cpred	additive	perturbation_centred_Pearson	0.01	3240	1620	1620	0
135	Cobs:Cpred	additive	perturbation_centred_Pearson	0.02	3240	540	540	2160
135	Cobs:Cpred	additive	centroid_accuracy	0.0	3240	1326	1326	588
135	Cobs:Cpred	additive	centroid_accuracy	0.005	3240	0	0	3240
135	Cobs:Cpred	additive	centroid_accuracy	0.01	3240	0	0	3240
135	Cobs:Cpred	additive	centroid_accuracy	0.02	3240	0	0	3240
135	Cobs:Cpred	compositional_ridge	standardized_MSE	0.0	3240	1620	1620	0
135	Cobs:Cpred	compositional_ridge	standardized_MSE	0.005	3240	0	0	3240
135	Cobs:Cpred	compositional_ridge	standardized_MSE	0.01	3240	0	0	3240
135	Cobs:Cpred	compositional_ridge	standardized_MSE	0.02	3240	0	0	3240
135	Cobs:Cpred	compositional_ridge	raw_RMSE	0.0	3240	1620	1620	0
135	Cobs:Cpred	compositional_ridge	raw_RMSE	0.005	3240	540	540	2160
135	Cobs:Cpred	compositional_ridge	raw_RMSE	0.01	3240	0	0	3240
135	Cobs:Cpred	compositional_ridge	raw_RMSE	0.02	3240	0	0	3240
135	Cobs:Cpred	compositional_ridge	perturbation_centred_Pearson	0.0	3240	1620	1620	0
135	Cobs:Cpred	compositional_ridge	perturbation_centred_Pearson	0.005	3240	1620	1620	0
135	Cobs:Cpred	compositional_ridge	perturbation_centred_Pearson	0.01	3240	1620	1620	0
135	Cobs:Cpred	compositional_ridge	perturbation_centred_Pearson	0.02	3240	1620	1620	0
135	Cobs:Cpred	compositional_ridge	centroid_accuracy	0.0	3240	1392	1392	456
135	Cobs:Cpred	compositional_ridge	centroid_accuracy	0.005	3240	0	0	3240
135	Cobs:Cpred	compositional_ridge	centroid_accuracy	0.01	3240	0	0	3240
135	Cobs:Cpred	compositional_ridge	centroid_accuracy	0.02	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	standardized_MSE	0.0	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	standardized_MSE	0.005	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	standardized_MSE	0.01	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	standardized_MSE	0.02	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	raw_RMSE	0.0	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	raw_RMSE	0.005	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	raw_RMSE	0.01	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	raw_RMSE	0.02	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	perturbation_centred_Pearson	0.0	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	perturbation_centred_Pearson	0.005	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	perturbation_centred_Pearson	0.01	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	centroid_accuracy	0.0	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	centroid_accuracy	0.005	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	centroid_accuracy	0.01	3240	0	0	3240
135	Cobs:Cpred	NC_native_effect	centroid_accuracy	0.02	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	standardized_MSE	0.0	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	standardized_MSE	0.005	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	standardized_MSE	0.01	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	standardized_MSE	0.02	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	raw_RMSE	0.0	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	raw_RMSE	0.005	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	raw_RMSE	0.01	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	raw_RMSE	0.02	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	perturbation_centred_Pearson	0.0	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	perturbation_centred_Pearson	0.005	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	perturbation_centred_Pearson	0.01	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	centroid_accuracy	0.0	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	centroid_accuracy	0.005	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	centroid_accuracy	0.01	3240	0	0	3240
135	Cobs:Cpred	native_effect_ridge	centroid_accuracy	0.02	3240	0	0	3240
135	Cobs:Cmodel	selected_CPA	standardized_MSE	0.0	3240	1620	1620	0
135	Cobs:Cmodel	selected_CPA	standardized_MSE	0.005	3240	0	0	3240
135	Cobs:Cmodel	selected_CPA	standardized_MSE	0.01	3240	0	0	3240
135	Cobs:Cmodel	selected_CPA	standardized_MSE	0.02	3240	0	0	3240
135	Cobs:Cmodel	selected_CPA	raw_RMSE	0.0	3240	1620	1620	0
135	Cobs:Cmodel	selected_CPA	raw_RMSE	0.005	3240	0	0	3240
135	Cobs:Cmodel	selected_CPA	raw_RMSE	0.01	3240	0	0	3240
135	Cobs:Cmodel	selected_CPA	raw_RMSE	0.02	3240	0	0	3240
135	Cobs:Cmodel	selected_CPA	perturbation_centred_Pearson	0.0	3240	1620	1620	0
135	Cobs:Cmodel	selected_CPA	perturbation_centred_Pearson	0.005	3240	4	4	3232
135	Cobs:Cmodel	selected_CPA	perturbation_centred_Pearson	0.01	3240	0	0	3240
135	Cobs:Cmodel	selected_CPA	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cobs:Cmodel	selected_CPA	centroid_accuracy	0.0	3240	1498	1498	244
135	Cobs:Cmodel	selected_CPA	centroid_accuracy	0.005	3240	14	14	3212
135	Cobs:Cmodel	selected_CPA	centroid_accuracy	0.01	3240	0	0	3240
135	Cobs:Cmodel	selected_CPA	centroid_accuracy	0.02	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	standardized_MSE	0.0	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	standardized_MSE	0.005	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	standardized_MSE	0.01	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	standardized_MSE	0.02	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	raw_RMSE	0.0	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	raw_RMSE	0.005	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	raw_RMSE	0.01	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	raw_RMSE	0.02	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.0	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.005	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.01	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	perturbation_centred_Pearson	0.02	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	centroid_accuracy	0.0	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	centroid_accuracy	0.005	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	centroid_accuracy	0.01	3240	0	0	3240
135	Cobs:Cmodel	original_CPA_fixed	centroid_accuracy	0.02	3240	0	0	3240
135	Cobs:Cmodel	additive	standardized_MSE	0.0	3240	0	0	3240
135	Cobs:Cmodel	additive	standardized_MSE	0.005	3240	0	0	3240
135	Cobs:Cmodel	additive	standardized_MSE	0.01	3240	0	0	3240
135	Cobs:Cmodel	additive	standardized_MSE	0.02	3240	0	0	3240
135	Cobs:Cmodel	additive	raw_RMSE	0.0	3240	0	0	3240
135	Cobs:Cmodel	additive	raw_RMSE	0.005	3240	0	0	3240
135	Cobs:Cmodel	additive	raw_RMSE	0.01	3240	0	0	3240
135	Cobs:Cmodel	additive	raw_RMSE	0.02	3240	0	0	3240
135	Cobs:Cmodel	additive	perturbation_centred_Pearson	0.0	3240	0	0	3240
135	Cobs:Cmodel	additive	perturbation_centred_Pearson	0.005	3240	0	0	3240
135	Cobs:Cmodel	additive	perturbation_centred_Pearson	0.01	3240	0	0	3240
