root_task_index	root_index	task	model_a	model_b	allocation	S_margin	O_margin	O_fixed_input_margin	S_direction	O_direction	O_fixed_input_direction	strict_S_O_reversal	actual_vs_fixed_input_direction_changed
140	17	P_FPP	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	5	0.002119732234009533	-0.0183177844521297	-0.0183177844521297	1	-1	-1	True	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	6	0.002119732234009533	0.006644968926153336	0.006644968926153336	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	7	0.002119732234009533	-0.0024055044581342555	-0.0024055044581342555	1	-1	-1	True	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	8	0.002119732234009533	0.014632844636703973	0.014632844636703973	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	9	0.002119732234009533	-0.010393380168684907	-0.010393380168684907	1	-1	-1	True	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	10	0.002119732234009533	-0.015821786423761156	-0.015821786423761156	1	-1	-1	True	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	11	0.002119732234009533	0.020061250891780208	0.020061250891780208	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	12	0.002119732234009533	0.00629771226519972	0.00629771226519972	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	13	0.002119732234009533	-0.002058247797180668	-0.002058247797180668	1	-1	-1	True	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	14	0.002119732234009533	0.010765893132950455	0.010765893132950455	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	15	0.002119732234009533	-0.006526428664931375	-0.006526428664931375	1	-1	-1	True	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	0.03869959934957522	0.13882884266149798	0.15696277636592965	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	0.03869959934957522	0.11491517075646349	0.10818709112125824	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	0.03869959934957522	0.1289230531503383	0.12726869691290282	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	0.03869959934957522	0.13125282270657027	0.13790357619232924	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	0.03869959934957522	0.164459257394377	0.176646067921451	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	0.03869959934957522	0.1064602533200304	0.10739374789091141	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	0.03869959934957522	0.1269602448667581	0.12656657268330945	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	0.03869959934957522	0.13282875526765747	0.14050428073570204	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	0.03869959934957522	0.15541179539927458	0.1650731042028588	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	0.03869959934957522	0.10023064992723946	0.09647958675400706	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	0.03869959934957522	0.13090685800756993	0.1346393570186131	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	0.03869959934957522	0.14795851175682384	0.15845969960512296	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	0.03869959934957522	0.12607328819460378	0.13144137703725506	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	0.03869959934957522	0.1325826938347628	0.13452390915226364	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	0.03869959934957522	0.13691862951307895	0.14676357470089543	1	1	1	False	False
140	17	P_FPP	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	0.03869959934957522	0.11942410943922221	0.11329177285037387	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	0.036579867115565684	0.13048491176063556	0.14861884546506726	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	0.036579867115565684	0.11901963718930683	0.11229155755410158	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	0.036579867115565684	0.13603454291351164	0.13438018667607615	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	0.036579867115565684	0.11990186847537787	0.12655262196113684	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	0.036579867115565684	0.14190200847422824	0.15408881900130222	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	0.036579867115565684	0.1247780377721601	0.1257115323430411	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	0.036579867115565684	0.12031527594060477	0.11992160375715612	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	0.036579867115565684	0.13523425972579173	0.1429097851938363	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	0.036579867115565684	0.14077895076257063	0.15044025956615487	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	0.036579867115565684	0.11062403009592436	0.10687296692269196	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	0.036579867115565684	0.1467286444313311	0.15046114344237427	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	0.036579867115565684	0.12789726086504363	0.13839844871334275	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	0.036579867115565684	0.11977557592940408	0.12514366477205535	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	0.036579867115565684	0.13464094163194346	0.1365821569494443	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	0.036579867115565684	0.1261527363801285	0.13599768156794498	1	1	1	False	False
140	17	P_FPP	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	0.036579867115565684	0.12595053810415358	0.11981820151530524	1	1	1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	0	-0.02841492879992108	-0.02362355118351811	-0.02362355118351811	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	1	-0.02841492879992108	-0.033206306416324036	-0.033206306416324036	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	2	-0.02841492879992108	-0.040807233851907015	-0.040807233851907015	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	3	-0.02841492879992108	-0.016022623747935102	-0.016022623747935102	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	4	-0.02841492879992108	-0.0343012333473766	-0.0343012333473766	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	5	-0.02841492879992108	-0.022528624252465504	-0.022528624252465504	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	6	-0.02841492879992108	-0.02666523645219182	-0.02666523645219182	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	7	-0.02841492879992108	-0.030164621147650325	-0.030164621147650325	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	8	-0.02841492879992108	-0.029740691298015196	-0.029740691298015196	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	9	-0.02841492879992108	-0.02708916630182691	-0.02708916630182691	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	10	-0.02841492879992108	-0.030618970266643356	-0.030618970266643356	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	11	-0.02841492879992108	-0.02621088733319879	-0.02621088733319879	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	12	-0.02841492879992108	-0.026527807310169016	-0.026527807310169016	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	13	-0.02841492879992108	-0.030302050289673144	-0.030302050289673144	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	14	-0.02841492879992108	-0.029571371728464038	-0.029571371728464038	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	15	-0.02841492879992108	-0.027258485871378108	-0.027258485871378108	-1	-1	-1	False	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	-0.01736858310877154	0.06133445941559043	0.06626363272947847	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	-0.01736858310877154	0.05159371303528655	0.048624100455085986	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	-0.01736858310877154	0.03830947822743963	0.03443158958279477	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	-0.01736858310877154	0.07981904417499312	0.08562529189370495	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	-0.01736858310877154	0.06735605948967105	0.07355944006662066	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	-0.01736858310877154	0.06313909406167244	0.0629248575343851	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	-0.01736858310877154	0.06526368974953686	0.06504048658109879	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	-0.01736858310877154	0.0535776236976422	0.055272739143820096	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	-0.01736858310877154	0.06159878108501371	0.058175330249767176	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	-0.01736858310877154	0.05700738777354512	0.06401826498085268	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	-0.01736858310877154	0.053321915661502794	0.04902741910451505	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	-0.01736858310877154	0.057097979994925635	0.0648947596433746	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	-0.01736858310877154	0.06713968152986272	0.06520917958473152	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	-0.01736858310877154	0.05858512840854045	0.07105634688953662	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	-0.01736858310877154	0.05324301310866772	0.05203011907036084	-1	1	1	True	False
141	17	Sert	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	-0.01736858310877154	0.06301487109806056	0.06484278946302716	-1	1	1	True	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	0.01104634569114954	0.08495801059910854	0.08988718391299658	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	0.01104634569114954	0.08480001945161059	0.08183040687141002	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	0.01104634569114954	0.07911671207934665	0.07523882343470178	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	0.01104634569114954	0.09584166792292823	0.10164791564164005	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	0.01104634569114954	0.10165729283704765	0.10786067341399726	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	0.01104634569114954	0.08566771831413794	0.08545348178685061	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	0.01104634569114954	0.09192892620172868	0.09170572303329061	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	0.01104634569114954	0.08374224484529252	0.08543736029147042	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	0.01104634569114954	0.0913394723830289	0.08791602154778237	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	0.01104634569114954	0.08409655407537203	0.09110743128267959	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	0.01104634569114954	0.08394088592814615	0.07964638937115841	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	0.01104634569114954	0.08330886732812443	0.09110564697657339	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	0.01104634569114954	0.09366748884003173	0.09173698689490054	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	0.01104634569114954	0.0888871786982136	0.10135839717920976	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	0.01104634569114954	0.08281438483713176	0.08160149079882488	1	1	1	False	False
141	17	Sert	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	0.01104634569114954	0.09027335696943867	0.09210127533440526	1	1	1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	0	-0.03066609031537003	-0.02629800704836957	-0.02629800704836957	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	1	-0.03066609031537003	-0.035034173582370515	-0.035034173582370515	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	2	-0.03066609031537003	-0.0453348257736739	-0.0453348257736739	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	3	-0.03066609031537003	-0.015997354857066215	-0.015997354857066215	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	4	-0.03066609031537003	-0.037564665572327766	-0.037564665572327766	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	5	-0.03066609031537003	-0.02376751505841232	-0.02376751505841232	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	6	-0.03066609031537003	-0.03629884424994562	-0.03629884424994562	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	7	-0.03066609031537003	-0.025033336380794496	-0.025033336380794496	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	8	-0.03066609031537003	-0.03705890245773813	-0.03705890245773813	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	9	-0.03066609031537003	-0.024273278173001983	-0.024273278173001983	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	10	-0.03066609031537003	-0.032835933961556985	-0.032835933961556985	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	11	-0.03066609031537003	-0.028496246669183087	-0.028496246669183087	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	12	-0.03066609031537003	-0.03198672907096671	-0.03198672907096671	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	13	-0.03066609031537003	-0.029345451559773375	-0.029345451559773375	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	14	-0.03066609031537003	-0.03825976928912428	-0.03825976928912428	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	15	-0.03066609031537003	-0.023072411341615792	-0.023072411341615792	-1	-1	-1	False	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	-0.05651301628404136	0.029864597302608098	0.03030117135222682	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	-0.05651301628404136	0.07023193239433628	0.07181683629389424	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	-0.05651301628404136	0.04616713140933493	0.05656971541848596	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	-0.05651301628404136	0.04988949827655689	0.05077394235728788	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	-0.05651301628404136	0.05985703609077231	0.06006855049720855	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	-0.05651301628404136	0.04611591890231892	0.04634594756029925	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	-0.05651301628404136	0.04617346614791604	0.05266701362815321	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	-0.05651301628404136	0.03027175974767629	0.03041274194352281	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	-0.05651301628404136	0.03639794788698483	0.03424809323118774	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	-0.05651301628404136	0.04691105956104799	0.05070457722846866	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	-0.05651301628404136	0.04319428154214319	0.04009363704308899	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	-0.05651301628404136	0.04228129534126651	0.04730319948429998	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	-0.05651301628404136	0.03330911237969131	0.035554763761136615	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	-0.05651301628404136	0.034245269453189675	0.033684471915744474	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	-0.05651301628404136	0.03736820192547641	0.042563873512753925	-1	1	1	True	False
142	17	U_Neur1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	-0.05651301628404136	0.04257550376587069	0.043409905859600695	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	-0.02584692596867133	0.05616260435097767	0.05659917840059639	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	-0.02584692596867133	0.1052661059767068	0.10685100987626475	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	-0.02584692596867133	0.09150195718300883	0.10190454119215986	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	-0.02584692596867133	0.06588685313362311	0.0667712972143541	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	-0.02584692596867133	0.09742170166310007	0.09763321606953632	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	-0.02584692596867133	0.06988343396073124	0.07011346261871157	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	-0.02584692596867133	0.08247231039786165	0.08896585787809883	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	-0.02584692596867133	0.05530509612847079	0.055446078324317305	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	-0.02584692596867133	0.07345685034472296	0.07130699568892587	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	-0.02584692596867133	0.07118433773404997	0.07497785540147064	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	-0.02584692596867133	0.07603021550370018	0.07292957100464598	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	-0.02584692596867133	0.0707775420104496	0.07579944615348307	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	-0.02584692596867133	0.06529584145065802	0.06754149283210333	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	-0.02584692596867133	0.06359072101296305	0.06302992347551785	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	-0.02584692596867133	0.07562797121460069	0.0808236428018782	-1	1	1	True	False
142	17	U_Neur1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	-0.02584692596867133	0.06564791510748648	0.06648231720121649	-1	1	1	True	False
143	17	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	0	-0.016034301350551644	-0.0006911216790269625	-0.0006911216790269625	-1	-1	-1	False	False
143	17	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	1	-0.016034301350551644	-0.03137748102207638	-0.03137748102207638	-1	-1	-1	False	False
143	17	U_Neur3	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	2	-0.016034301350551644	-0.021923522859594008	-0.021923522859594008	-1	-1	-1	False	False
