dataset	regime	seed	depth	unit	policy_code	family	utility
gse162632	cap48	29	6	root_07	M	RBF	-0.28090286495847766
gse162632	cap48	29	6	root_07	M	scGen	-0.12871367532734374
gse162632	cap48	29	6	root_07	M	CPA	-0.4215149719373846
gse162632	cap48	29	6	root_07	M	CellOT	-0.13768941443676164
gse162632	cap48	29	6	root_07	P	NC	-0.3458512406583756
gse162632	cap48	29	6	root_07	P	CM	-0.2810712485282364
gse162632	cap48	29	6	root_07	P	TW	-0.2810442090100268
gse162632	cap48	29	6	root_07	P	PCA	-0.28096789385221255
gse162632	cap48	29	6	root_07	P	RBF	-0.28090286495847766
gse162632	cap48	29	6	root_07	P	scGen	-0.4595603757983657
gse162632	cap48	29	6	root_07	P	CPA	-0.7476897100521279
gse162632	cap48	29	6	root_07	P	CellOT	-0.47103881576481205
gse162632	cap48	29	6	root_07	O	NC	-0.3458512406583756
gse162632	cap48	29	6	root_07	O	CM	-0.2810712485282364
gse162632	cap48	29	6	root_07	O	TW	-0.2810442090100268
gse162632	cap48	29	6	root_07	O	PCA	-0.28096789385221255
gse162632	cap48	29	6	root_07	O	RBF	-0.28090286495847766
gse162632	cap48	29	6	root_07	O	scGen	-0.4326729789949186
gse162632	cap48	29	6	root_07	O	CPA	-0.7301462379231228
gse162632	cap48	29	6	root_07	O	CellOT	-0.43914601724967167
gse162632	cap48	29	6	root_07	D	NC	-0.3458512406583756
gse162632	cap48	29	6	root_07	D	CM	-0.2810712485282364
gse162632	cap48	29	6	root_07	D	TW	-0.2810442090100268
gse162632	cap48	29	6	root_07	D	PCA	-0.28096789385221255
gse162632	cap48	29	6	root_07	D	RBF	-0.28090286495847766
gse162632	cap48	29	6	root_07	D	scGen	-0.44611667740252536
gse162632	cap48	29	6	root_07	D	CPA	-0.7389179740035703
gse162632	cap48	29	6	root_07	D	CellOT	-0.4550924165052011
gse162632	cap48	29	8	root_00	S	NC	-0.3003647506436976
gse162632	cap48	29	8	root_00	S	CM	-0.2474119035137715
gse162632	cap48	29	8	root_00	S	TW	-0.2470979027564143
gse162632	cap48	29	8	root_00	S	PCA	-0.24662956146254325
gse162632	cap48	29	8	root_00	S	RBF	-0.24679528956539648
gse162632	cap48	29	8	root_00	S	scGen	-0.13442762740168107
gse162632	cap48	29	8	root_00	S	CPA	-0.4459769832221586
gse162632	cap48	29	8	root_00	S	CellOT	-0.14005472750681933
gse162632	cap48	29	8	root_00	M	NC	-0.3003647506436976
gse162632	cap48	29	8	root_00	M	CM	-0.2474119035137715
gse162632	cap48	29	8	root_00	M	TW	-0.2470979027564143
gse162632	cap48	29	8	root_00	M	PCA	-0.24662956146254325
gse162632	cap48	29	8	root_00	M	RBF	-0.24679528956539645
gse162632	cap48	29	8	root_00	M	scGen	-0.13442762740376352
gse162632	cap48	29	8	root_00	M	CPA	-0.44597698323047685
gse162632	cap48	29	8	root_00	M	CellOT	-0.14005472750978987
gse162632	cap48	29	8	root_00	P	NC	-0.3003647506436976
gse162632	cap48	29	8	root_00	P	CM	-0.2474119035137715
gse162632	cap48	29	8	root_00	P	TW	-0.2470979027564143
gse162632	cap48	29	8	root_00	P	PCA	-0.24662956146254325
gse162632	cap48	29	8	root_00	P	RBF	-0.24679528956539645
gse162632	cap48	29	8	root_00	P	scGen	-0.3902988002457297
gse162632	cap48	29	8	root_00	P	CPA	-0.6977262292987192
gse162632	cap48	29	8	root_00	P	CellOT	-0.39801492912134173
gse162632	cap48	29	8	root_00	O	NC	-0.3003647506436976
gse162632	cap48	29	8	root_00	O	CM	-0.2474119035137715
gse162632	cap48	29	8	root_00	O	TW	-0.2470979027564143
gse162632	cap48	29	8	root_00	O	PCA	-0.24662956146254325
gse162632	cap48	29	8	root_00	O	RBF	-0.24679528956539648
gse162632	cap48	29	8	root_00	O	scGen	-0.3678091885153113
gse162632	cap48	29	8	root_00	O	CPA	-0.6834804711658709
gse162632	cap48	29	8	root_00	O	CellOT	-0.3713472598535091
gse162632	cap48	29	8	root_00	D	NC	-0.3003647506436976
gse162632	cap48	29	8	root_00	D	CM	-0.2474119035137715
gse162632	cap48	29	8	root_00	D	TW	-0.2470979027564143
gse162632	cap48	29	8	root_00	D	PCA	-0.24662956146254325
gse162632	cap48	29	8	root_00	D	RBF	-0.24679528956539645
gse162632	cap48	29	8	root_00	D	scGen	-0.3790539943785745
gse162632	cap48	29	8	root_00	D	CPA	-0.6906033502347447
gse162632	cap48	29	8	root_00	D	CellOT	-0.3846810944881536
gse162632	cap48	29	8	root_01	S	NC	-0.3246196933953161
gse162632	cap48	29	8	root_01	S	CM	-0.2260193011298398
gse162632	cap48	29	8	root_01	S	TW	-0.22611478178051345
gse162632	cap48	29	8	root_01	S	PCA	-0.22604299358680072
gse162632	cap48	29	8	root_01	S	RBF	-0.22633040142862426
gse162632	cap48	29	8	root_01	S	scGen	-0.12193473720131401
gse162632	cap48	29	8	root_01	S	CPA	-0.34032481394954944
gse162632	cap48	29	8	root_01	S	CellOT	-0.12927534981410183
gse162632	cap48	29	8	root_01	M	NC	-0.3246196933953161
gse162632	cap48	29	8	root_01	M	CM	-0.2260193011298398
gse162632	cap48	29	8	root_01	M	TW	-0.22611478178051342
gse162632	cap48	29	8	root_01	M	PCA	-0.22604299358680072
gse162632	cap48	29	8	root_01	M	RBF	-0.22633040142862426
gse162632	cap48	29	8	root_01	M	scGen	-0.12193473719415435
gse162632	cap48	29	8	root_01	M	CPA	-0.3403248139338594
gse162632	cap48	29	8	root_01	M	CellOT	-0.12927534980192507
gse162632	cap48	29	8	root_01	P	NC	-0.3246196933953161
gse162632	cap48	29	8	root_01	P	CM	-0.2260193011298398
gse162632	cap48	29	8	root_01	P	TW	-0.22611478178051342
gse162632	cap48	29	8	root_01	P	PCA	-0.22604299358680072
gse162632	cap48	29	8	root_01	P	RBF	-0.22633040142862426
gse162632	cap48	29	8	root_01	P	scGen	-0.36056818255247536
gse162632	cap48	29	8	root_01	P	CPA	-0.5755916145177375
gse162632	cap48	29	8	root_01	P	CellOT	-0.37006255779461644
gse162632	cap48	29	8	root_01	O	NC	-0.3246196933953161
gse162632	cap48	29	8	root_01	O	CM	-0.2260193011298398
gse162632	cap48	29	8	root_01	O	TW	-0.22611478178051342
gse162632	cap48	29	8	root_01	O	PCA	-0.22604299358680072
gse162632	cap48	29	8	root_01	O	RBF	-0.22633040142862426
gse162632	cap48	29	8	root_01	O	scGen	-0.3388865759699299
gse162632	cap48	29	8	root_01	O	CPA	-0.5606432974225912
gse162632	cap48	29	8	root_01	O	CellOT	-0.3440734259503238
gse162632	cap48	29	8	root_01	D	NC	-0.3246196933953161
gse162632	cap48	29	8	root_01	D	CM	-0.2260193011298398
gse162632	cap48	29	8	root_01	D	TW	-0.22611478178051342
gse162632	cap48	29	8	root_01	D	PCA	-0.22604299358680072
gse162632	cap48	29	8	root_01	D	RBF	-0.22633040142862426
gse162632	cap48	29	8	root_01	D	scGen	-0.3497273792583169
gse162632	cap48	29	8	root_01	D	CPA	-0.568117455962671
gse162632	cap48	29	8	root_01	D	CellOT	-0.35706799186703314
gse162632	cap48	29	8	root_02	S	NC	-0.3057557804442886
gse162632	cap48	29	8	root_02	S	CM	-0.21669815463258887
gse162632	cap48	29	8	root_02	S	TW	-0.216725178748131
gse162632	cap48	29	8	root_02	S	PCA	-0.2164602765009746
gse162632	cap48	29	8	root_02	S	RBF	-0.21683501952315704
gse162632	cap48	29	8	root_02	S	scGen	-0.11476801320867246
gse162632	cap48	29	8	root_02	S	CPA	-0.3205091007712662
gse162632	cap48	29	8	root_02	S	CellOT	-0.11964962630570125
gse162632	cap48	29	8	root_02	M	NC	-0.3057557804442885
gse162632	cap48	29	8	root_02	M	CM	-0.21669815463258887
gse162632	cap48	29	8	root_02	M	TW	-0.216725178748131
gse162632	cap48	29	8	root_02	M	PCA	-0.21646027650097455
gse162632	cap48	29	8	root_02	M	RBF	-0.21683501952315704
gse162632	cap48	29	8	root_02	M	scGen	-0.1147680132087325
gse162632	cap48	29	8	root_02	M	CPA	-0.32050910078508194
gse162632	cap48	29	8	root_02	M	CellOT	-0.11964962630635623
gse162632	cap48	29	8	root_02	P	NC	-0.3057557804442885
gse162632	cap48	29	8	root_02	P	CM	-0.21669815463258887
gse162632	cap48	29	8	root_02	P	TW	-0.216725178748131
gse162632	cap48	29	8	root_02	P	PCA	-0.21646027650097455
gse162632	cap48	29	8	root_02	P	RBF	-0.21683501952315704
gse162632	cap48	29	8	root_02	P	scGen	-0.34484798915818343
gse162632	cap48	29	8	root_02	P	CPA	-0.54650322708661
gse162632	cap48	29	8	root_02	P	CellOT	-0.3510395383854748
gse162632	cap48	29	8	root_02	O	NC	-0.3057557804442885
gse162632	cap48	29	8	root_02	O	CM	-0.21669815463258887
gse162632	cap48	29	8	root_02	O	TW	-0.216725178748131
gse162632	cap48	29	8	root_02	O	PCA	-0.21646027650097455
gse162632	cap48	29	8	root_02	O	RBF	-0.21683501952315704
gse162632	cap48	29	8	root_02	O	scGen	-0.3229673472201712
gse162632	cap48	29	8	root_02	O	CPA	-0.5327942842422712
gse162632	cap48	29	8	root_02	O	CellOT	-0.3265390241659215
gse162632	cap48	29	8	root_02	D	NC	-0.3057557804442885
gse162632	cap48	29	8	root_02	D	CM	-0.21669815463258887
gse162632	cap48	29	8	root_02	D	TW	-0.216725178748131
gse162632	cap48	29	8	root_02	D	PCA	-0.21646027650097455
gse162632	cap48	29	8	root_02	D	RBF	-0.21683501952315704
gse162632	cap48	29	8	root_02	D	scGen	-0.3339076681867068
gse162632	cap48	29	8	root_02	D	CPA	-0.5396487556710918
gse162632	cap48	29	8	root_02	D	CellOT	-0.338789281276365
gse162632	cap48	29	8	root_03	S	NC	-0.2861264156785637
gse162632	cap48	29	8	root_03	S	CM	-0.22191442339544887
gse162632	cap48	29	8	root_03	S	TW	-0.22177048120200615
gse162632	cap48	29	8	root_03	S	PCA	-0.2218981602532405
gse162632	cap48	29	8	root_03	S	RBF	-0.22160599990155108
gse162632	cap48	29	8	root_03	S	scGen	-0.11799218555884794
gse162632	cap48	29	8	root_03	S	CPA	-0.3513449088362862
gse162632	cap48	29	8	root_03	S	CellOT	-0.12702199769809525
gse162632	cap48	29	8	root_03	M	NC	-0.2861264156785637
gse162632	cap48	29	8	root_03	M	CM	-0.22191442339544884
gse162632	cap48	29	8	root_03	M	TW	-0.22177048120200615
gse162632	cap48	29	8	root_03	M	PCA	-0.2218981602532405
gse162632	cap48	29	8	root_03	M	RBF	-0.22160599990155105
gse162632	cap48	29	8	root_03	M	scGen	-0.11799218556333443
gse162632	cap48	29	8	root_03	M	CPA	-0.35134490882195907
gse162632	cap48	29	8	root_03	M	CellOT	-0.12702199770563716
gse162632	cap48	29	8	root_03	P	NC	-0.2861264156785637
gse162632	cap48	29	8	root_03	P	CM	-0.22191442339544884
gse162632	cap48	29	8	root_03	P	TW	-0.22177048120200615
gse162632	cap48	29	8	root_03	P	PCA	-0.2218981602532405
gse162632	cap48	29	8	root_03	P	RBF	-0.22160599990155105
gse162632	cap48	29	8	root_03	P	scGen	-0.34736443033982056
gse162632	cap48	29	8	root_03	P	CPA	-0.5772561728705101
gse162632	cap48	29	8	root_03	P	CellOT	-0.3581988042837769
gse162632	cap48	29	8	root_03	O	NC	-0.2861264156785637
gse162632	cap48	29	8	root_03	O	CM	-0.22191442339544887
gse162632	cap48	29	8	root_03	O	TW	-0.22177048120200615
gse162632	cap48	29	8	root_03	O	PCA	-0.2218981602532405
gse162632	cap48	29	8	root_03	O	RBF	-0.22160599990155108
gse162632	cap48	29	8	root_03	O	scGen	-0.3260642110196453
gse162632	cap48	29	8	root_03	O	CPA	-0.5628779149843839
gse162632	cap48	29	8	root_03	O	CellOT	-0.33328946135349885
gse162632	cap48	29	8	root_03	D	NC	-0.2861264156785637
gse162632	cap48	29	8	root_03	D	CM	-0.22191442339544884
gse162632	cap48	29	8	root_03	D	TW	-0.22177048120200615
gse162632	cap48	29	8	root_03	D	PCA	-0.2218981602532405
gse162632	cap48	29	8	root_03	D	RBF	-0.22160599990155105
gse162632	cap48	29	8	root_03	D	scGen	-0.3367143206831265
gse162632	cap48	29	8	root_03	D	CPA	-0.5700670439181582
gse162632	cap48	29	8	root_03	D	CellOT	-0.3457441328199252
gse162632	cap48	29	8	root_04	S	NC	-0.3057407653779721
gse162632	cap48	29	8	root_04	S	CM	-0.22560675962266094
gse162632	cap48	29	8	root_04	S	TW	-0.22563604594766207
gse162632	cap48	29	8	root_04	S	PCA	-0.22530664070837697
gse162632	cap48	29	8	root_04	S	RBF	-0.22565686364716464
gse162632	cap48	29	8	root_04	S	scGen	-0.12001721245137464
gse162632	cap48	29	8	root_04	S	CPA	-0.35535647332831416
gse162632	cap48	29	8	root_04	S	CellOT	-0.12832625961002883
gse162632	cap48	29	8	root_04	M	NC	-0.3057407653779721
gse162632	cap48	29	8	root_04	M	CM	-0.22560675962266094
gse162632	cap48	29	8	root_04	M	TW	-0.22563604594766207
gse162632	cap48	29	8	root_04	M	PCA	-0.22530664070837697
gse162632	cap48	29	8	root_04	M	RBF	-0.22565686364716464
gse162632	cap48	29	8	root_04	M	scGen	-0.12001721245533384
gse162632	cap48	29	8	root_04	M	CPA	-0.35535647333573356
gse162632	cap48	29	8	root_04	M	CellOT	-0.12832625961883304
gse162632	cap48	29	8	root_04	P	NC	-0.3057407653779721
gse162632	cap48	29	8	root_04	P	CM	-0.22560675962266094
gse162632	cap48	29	8	root_04	P	TW	-0.22563604594766207
gse162632	cap48	29	8	root_04	P	PCA	-0.22530664070837697
gse162632	cap48	29	8	root_04	P	RBF	-0.22565686364716464
gse162632	cap48	29	8	root_04	P	scGen	-0.35415663645854406
gse162632	cap48	29	8	root_04	P	CPA	-0.5864082167591995
gse162632	cap48	29	8	root_04	P	CellOT	-0.36421220256598635
gse162632	cap48	29	8	root_04	O	NC	-0.3057407653779722
gse162632	cap48	29	8	root_04	O	CM	-0.22560675962266094
gse162632	cap48	29	8	root_04	O	TW	-0.22563604594766204
gse162632	cap48	29	8	root_04	O	PCA	-0.22530664070837694
gse162632	cap48	29	8	root_04	O	RBF	-0.22565686364716464
gse162632	cap48	29	8	root_04	O	scGen	-0.3346996971713721
gse162632	cap48	29	8	root_04	O	CPA	-0.5731266388045161
gse162632	cap48	29	8	root_04	O	CellOT	-0.3412622253945657
gse162632	cap48	29	8	root_04	D	NC	-0.3057407653779721
gse162632	cap48	29	8	root_04	D	CM	-0.22560675962266094
gse162632	cap48	29	8	root_04	D	TW	-0.22563604594766207
gse162632	cap48	29	8	root_04	D	PCA	-0.22530664070837697
gse162632	cap48	29	8	root_04	D	RBF	-0.22565686364716464
gse162632	cap48	29	8	root_04	D	scGen	-0.3444281668180068
gse162632	cap48	29	8	root_04	D	CPA	-0.5797674277828472
gse162632	cap48	29	8	root_04	D	CellOT	-0.3527372139856136
gse162632	cap48	29	8	root_05	S	NC	-0.3025338767210602
gse162632	cap48	29	8	root_05	S	CM	-0.2364169818696481
gse162632	cap48	29	8	root_05	S	TW	-0.23619532577442362
gse162632	cap48	29	8	root_05	S	PCA	-0.2360760046915115
gse162632	cap48	29	8	root_05	S	RBF	-0.23603832018461002
gse162632	cap48	29	8	root_05	S	scGen	-0.12703264559453387
gse162632	cap48	29	8	root_05	S	CPA	-0.3861171041869294
gse162632	cap48	29	8	root_05	S	CellOT	-0.1301971411249046
gse162632	cap48	29	8	root_05	M	NC	-0.3025338767210602
gse162632	cap48	29	8	root_05	M	CM	-0.2364169818696481
gse162632	cap48	29	8	root_05	M	TW	-0.2361953257744236
gse162632	cap48	29	8	root_05	M	PCA	-0.23607600469151147
gse162632	cap48	29	8	root_05	M	RBF	-0.23603832018461002
gse162632	cap48	29	8	root_05	M	scGen	-0.12703264559818314
gse162632	cap48	29	8	root_05	M	CPA	-0.3861171041907878
gse162632	cap48	29	8	root_05	M	CellOT	-0.13019714112889738
gse162632	cap48	29	8	root_05	P	NC	-0.3025338767210602
gse162632	cap48	29	8	root_05	P	CM	-0.2364169818696481
gse162632	cap48	29	8	root_05	P	TW	-0.2361953257744236
gse162632	cap48	29	8	root_05	P	PCA	-0.23607600469151147
gse162632	cap48	29	8	root_05	P	RBF	-0.23603832018461002
gse162632	cap48	29	8	root_05	P	scGen	-0.37633997113535894
gse162632	cap48	29	8	root_05	P	CPA	-0.6320330345212696
gse162632	cap48	29	8	root_05	P	CellOT	-0.3812377519895516
gse162632	cap48	29	8	root_05	O	NC	-0.3025338767210602
gse162632	cap48	29	8	root_05	O	CM	-0.2364169818696481
gse162632	cap48	29	8	root_05	O	TW	-0.23619532577442362
gse162632	cap48	29	8	root_05	O	PCA	-0.2360760046915115
gse162632	cap48	29	8	root_05	O	RBF	-0.23603832018461002
gse162632	cap48	29	8	root_05	O	scGen	-0.3560398980895357
gse162632	cap48	29	8	root_05	O	CPA	-0.6185157517844685
gse162632	cap48	29	8	root_05	O	CellOT	-0.3574711082949581
gse162632	cap48	29	8	root_05	D	NC	-0.3025338767210602
gse162632	cap48	29	8	root_05	D	CM	-0.2364169818696481
gse162632	cap48	29	8	root_05	D	TW	-0.2361953257744236
gse162632	cap48	29	8	root_05	D	PCA	-0.23607600469151147
gse162632	cap48	29	8	root_05	D	RBF	-0.23603832018461002
gse162632	cap48	29	8	root_05	D	scGen	-0.3661899346097764
gse162632	cap48	29	8	root_05	D	CPA	-0.6252743931539576
gse162632	cap48	29	8	root_05	D	CellOT	-0.36935443014312586
gse162632	cap48	29	8	root_06	S	NC	-0.2756270580139184
gse162632	cap48	29	8	root_06	S	CM	-0.27876275569047304
gse162632	cap48	29	8	root_06	S	TW	-0.27807736269975075
gse162632	cap48	29	8	root_06	S	PCA	-0.2777245691414646
gse162632	cap48	29	8	root_06	S	RBF	-0.27715764606537824
gse162632	cap48	29	8	root_06	S	scGen	-0.15244948322447427
gse162632	cap48	29	8	root_06	S	CPA	-0.5078021589062317
gse162632	cap48	29	8	root_06	S	CellOT	-0.15613184792354087
gse162632	cap48	29	8	root_06	M	NC	-0.2756270580139184
gse162632	cap48	29	8	root_06	M	CM	-0.27876275569047304
gse162632	cap48	29	8	root_06	M	TW	-0.27807736269975075
gse162632	cap48	29	8	root_06	M	PCA	-0.27772456914146465
gse162632	cap48	29	8	root_06	M	RBF	-0.2771576460653782
gse162632	cap48	29	8	root_06	M	scGen	-0.15244948323192709
gse162632	cap48	29	8	root_06	M	CPA	-0.5078021589113284
gse162632	cap48	29	8	root_06	M	CellOT	-0.15613184791934062
gse162632	cap48	29	8	root_06	P	NC	-0.2756270580139184
gse162632	cap48	29	8	root_06	P	CM	-0.27876275569047304
gse162632	cap48	29	8	root_06	P	TW	-0.27807736269975075
gse162632	cap48	29	8	root_06	P	PCA	-0.27772456914146465
gse162632	cap48	29	8	root_06	P	RBF	-0.2771576460653782
gse162632	cap48	29	8	root_06	P	scGen	-0.4219389775514653
gse162632	cap48	29	8	root_06	P	CPA	-0.7728950238921535
gse162632	cap48	29	8	root_06	P	CellOT	-0.4269222730214758
gse162632	cap48	29	8	root_06	O	NC	-0.2756270580139184
gse162632	cap48	29	8	root_06	O	CM	-0.27876275569047304
gse162632	cap48	29	8	root_06	O	TW	-0.27807736269975075
gse162632	cap48	29	8	root_06	O	PCA	-0.27772456914146465
gse162632	cap48	29	8	root_06	O	RBF	-0.2771576460653782
gse162632	cap48	29	8	root_06	O	scGen	-0.400453601339784
gse162632	cap48	29	8	root_06	O	CPA	-0.7602029064397924
gse162632	cap48	29	8	root_06	O	CellOT	-0.4028350352596639
gse162632	cap48	29	8	root_06	D	NC	-0.2756270580139184
gse162632	cap48	29	8	root_06	D	CM	-0.27876275569047304
gse162632	cap48	29	8	root_06	D	TW	-0.27807736269975075
gse162632	cap48	29	8	root_06	D	PCA	-0.27772456914146465
gse162632	cap48	29	8	root_06	D	RBF	-0.2771576460653782
gse162632	cap48	29	8	root_06	D	scGen	-0.41119628944416725
gse162632	cap48	29	8	root_06	D	CPA	-0.7665489651687579
gse162632	cap48	29	8	root_06	D	CellOT	-0.41487865413962827
gse162632	cap48	29	8	root_07	S	NC	-0.30624202956919394
gse162632	cap48	29	8	root_07	S	CM	-0.24143128839642253
gse162632	cap48	29	8	root_07	S	TW	-0.2414056533599338
gse162632	cap48	29	8	root_07	S	PCA	-0.24132974966351137
gse162632	cap48	29	8	root_07	S	RBF	-0.24126482686603237
gse162632	cap48	29	8	root_07	S	scGen	-0.12688956706388138
gse162632	cap48	29	8	root_07	S	CPA	-0.4195923928269135
gse162632	cap48	29	8	root_07	S	CellOT	-0.13517273329063287
gse162632	cap48	29	8	root_07	M	NC	-0.30624202956919394
gse162632	cap48	29	8	root_07	M	CM	-0.2414312883964225
gse162632	cap48	29	8	root_07	M	TW	-0.2414056533599338
gse162632	cap48	29	8	root_07	M	PCA	-0.24132974966351137
gse162632	cap48	29	8	root_07	M	RBF	-0.24126482686603237
gse162632	cap48	29	8	root_07	M	scGen	-0.12688956706471743
gse162632	cap48	29	8	root_07	M	CPA	-0.4195923928290471
gse162632	cap48	29	8	root_07	M	CellOT	-0.1351727332901744
gse162632	cap48	29	8	root_07	P	NC	-0.30624202956919394
gse162632	cap48	29	8	root_07	P	CM	-0.2414312883964225
gse162632	cap48	29	8	root_07	P	TW	-0.2414056533599338
gse162632	cap48	29	8	root_07	P	PCA	-0.24132974966351137
gse162632	cap48	29	8	root_07	P	RBF	-0.24126482686603237
gse162632	cap48	29	8	root_07	P	scGen	-0.3750714578705828
gse162632	cap48	29	8	root_07	P	CPA	-0.6642734079362672
gse162632	cap48	29	8	root_07	P	CellOT	-0.38525716184259423
gse162632	cap48	29	8	root_07	O	NC	-0.30624202956919394
gse162632	cap48	29	8	root_07	O	CM	-0.24143128839642253
gse162632	cap48	29	8	root_07	O	TW	-0.2414056533599338
gse162632	cap48	29	8	root_07	O	PCA	-0.24132974966351137
gse162632	cap48	29	8	root_07	O	RBF	-0.24126482686603237
gse162632	cap48	29	8	root_07	O	scGen	-0.35488997134639944
gse162632	cap48	29	8	root_07	O	CPA	-0.6510936727775044
gse162632	cap48	29	8	root_07	O	CellOT	-0.36127059982105936
gse162632	cap48	29	8	root_07	D	NC	-0.30624202956919394
gse162632	cap48	29	8	root_07	D	CM	-0.2414312883964225
gse162632	cap48	29	8	root_07	D	TW	-0.2414056533599338
gse162632	cap48	29	8	root_07	D	PCA	-0.24132974966351137
gse162632	cap48	29	8	root_07	D	RBF	-0.24126482686603237
gse162632	cap48	29	8	root_07	D	scGen	-0.3649807146076149
gse162632	cap48	29	8	root_07	D	CPA	-0.6576835403586389
gse162632	cap48	29	8	root_07	D	CellOT	-0.373263880831154
gse162632	cap48	43	4	root_00	S	NC	-0.4224909354288409
gse162632	cap48	43	4	root_00	S	CM	-0.3696412967176157
gse162632	cap48	43	4	root_00	S	TW	-0.36932643836318974
gse162632	cap48	43	4	root_00	S	PCA	-0.3688539684799838
gse162632	cap48	43	4	root_00	S	RBF	-0.3690226636433117
gse162632	cap48	43	4	root_00	S	scGen	-0.14144347106724556
gse162632	cap48	43	4	root_00	S	CPA	-0.4522433120083185
gse162632	cap48	43	4	root_00	S	CellOT	-0.15174025616485
gse162632	cap48	43	4	root_00	M	NC	-0.42249093542884086
gse162632	cap48	43	4	root_00	M	CM	-0.3696412967176157
gse162632	cap48	43	4	root_00	M	TW	-0.36932643836318974
gse162632	cap48	43	4	root_00	M	PCA	-0.3688539684799838
gse162632	cap48	43	4	root_00	M	RBF	-0.3690226636433117
gse162632	cap48	43	4	root_00	M	scGen	-0.14144347106182448
gse162632	cap48	43	4	root_00	M	CPA	-0.45224331202561713
gse162632	cap48	43	4	root_00	M	CellOT	-0.15174025614331782
gse162632	cap48	43	4	root_00	P	NC	-0.42249093542884086
gse162632	cap48	43	4	root_00	P	CM	-0.3696412967176157
gse162632	cap48	43	4	root_00	P	TW	-0.36932643836318974
gse162632	cap48	43	4	root_00	P	PCA	-0.3688539684799838
gse162632	cap48	43	4	root_00	P	RBF	-0.3690226636433117
gse162632	cap48	43	4	root_00	P	scGen	-0.6535573483493075
gse162632	cap48	43	4	root_00	P	CPA	-0.9556391752118153
gse162632	cap48	43	4	root_00	P	CellOT	-0.667781984070569
gse162632	cap48	43	4	root_00	O	NC	-0.42249093542884086
gse162632	cap48	43	4	root_00	O	CM	-0.3696412967176157
gse162632	cap48	43	4	root_00	O	TW	-0.36932643836318974
gse162632	cap48	43	4	root_00	O	PCA	-0.3688539684799838
gse162632	cap48	43	4	root_00	O	RBF	-0.3690226636433117
gse162632	cap48	43	4	root_00	O	scGen	-0.607532281528028
gse162632	cap48	43	4	root_00	O	CPA	-0.9270501367056668
gse162632	cap48	43	4	root_00	O	CellOT	-0.6139012159968873
gse162632	cap48	43	4	root_00	D	NC	-0.42249093542884086
gse162632	cap48	43	4	root_00	D	CM	-0.3696412967176157
