alpha	fold	condition	condition_order	standardized_mse
0.10000000000000001	1	IKZF3+MAP2K3	2	0.0039655748359442447
0.10000000000000001	1	IKZF3+MAP2K6	2	0.0029613001344500249
0.10000000000000001	1	IKZF3+MAPK1	2	0.005278098835447778
0.10000000000000001	1	IRF1	1	0.004532075074663789
0.10000000000000001	1	IRF1+SET	2	0.0044049425517204404
0.10000000000000001	1	ISL2	1	6.2050122326814209e-05
0.10000000000000001	1	JUN	1	0.0005313223366066542
0.10000000000000001	1	KIAA1804	1	0.00013568112038103234
0.10000000000000001	1	KIF18B	1	0.00012481224175368873
0.10000000000000001	1	KIF2C	1	6.6871952250433553e-05
0.10000000000000001	1	KLF1	1	0.0027258485663743419
0.10000000000000001	1	KLF1+MAP2K6	2	0.0053870618475492541
0.10000000000000001	1	KLF1+SET	2	0.0067336143476814407
0.10000000000000001	1	KMT2A	1	0.00013133096104675658
0.10000000000000001	1	LHX1	1	0.0019252199906325824
0.10000000000000001	1	LYL1	1	0.0037365126008439562
0.10000000000000001	1	MAML2	1	6.2598565279851803e-05
0.10000000000000001	1	MAP2K3	1	0.0027875730655753032
0.10000000000000001	1	MAP2K3+SLC38A2	2	0.0014436858507096795
0.10000000000000001	1	MAP2K6	1	0.0027147368096595236
0.10000000000000001	1	MAP2K6+SPI1	2	0.00911440705664706
0.10000000000000001	1	MAP4K3	1	7.6824053043211609e-05
0.10000000000000001	1	MAP4K5	1	8.5299196389923893e-05
0.10000000000000001	1	MAP7D1	1	0.0044780182106541376
0.10000000000000001	1	MAPK1	1	0.01815679036354376
0.10000000000000001	1	MAPK1+PRTG	2	0.0021003238506600141
0.10000000000000001	1	MEIS1	1	8.4052780808788367e-05
0.10000000000000001	1	MIDN	1	0.00070955163783823188
0.10000000000000001	1	NCL	1	0.00010399537781293095
0.10000000000000001	1	NIT1	1	0.0010890601064603722
0.10000000000000001	1	OSR2	1	0.0030998814248256582
0.10000000000000001	1	PLK4	1	0.00022066205920317957
0.10000000000000001	1	POU3F2	1	0.00026037172518493491
0.10000000000000001	1	PRDM1	1	0.00095395609259702363
0.10000000000000001	1	PRTG	1	0.0024760196965268734
0.10000000000000001	1	PTPN1	1	0.000824643459085616
0.10000000000000001	1	PTPN12	1	0.0036973095871344623
0.10000000000000001	1	PTPN12+PTPN9	2	0.0020994309495560763
0.10000000000000001	1	PTPN12+UBASH3B	2	0.0019537150098446307
0.10000000000000001	1	PTPN12+ZBTB25	2	0.0021634378875043515
0.10000000000000001	1	PTPN13	1	0.00024348865084040412
0.10000000000000001	1	PTPN9	1	0.0019109967054062519
0.10000000000000001	1	RHOXF2B	1	0.0058851852473717232
0.10000000000000001	1	RHOXF2B+SET	2	0.0046747755014761765
0.10000000000000001	1	RREB1	1	0.00030932632896583424
0.10000000000000001	1	RUNX1T1	1	0.00088798518787997578
0.10000000000000001	1	S1PR2	1	0.0022892539828823404
0.10000000000000001	1	S1PR2+SGK1	2	0.0024496175769531288
0.10000000000000001	1	SAMD1	1	0.0026806307673792659
0.10000000000000001	1	SET	1	0.010703301238077589
0.10000000000000001	1	SGK1	1	0.0030032279320523045
0.10000000000000001	1	SLC38A2	1	0.0015673594242075883
0.10000000000000001	1	SLC4A1	1	0.00039006029087744281
0.10000000000000001	1	SLC6A9	1	0.00018665002970949323
0.10000000000000001	1	SNAI1	1	0.00035971915471126305
0.10000000000000001	1	SPI1	1	0.014762461832245971
0.10000000000000001	1	STIL	1	0.00019078154969450625
0.10000000000000001	1	TBX2	1	0.00041389683175811461
0.10000000000000001	1	TBX3	1	0.00020213952393256589
0.10000000000000001	1	TGFBR2	1	0.0016529762379661301
0.10000000000000001	1	TMSB4X	1	8.6288167454527998e-05
0.10000000000000001	1	TP73	1	0.0021818574457682853
0.10000000000000001	1	TSC22D1	1	0.00010244052873465789
0.10000000000000001	1	UBASH3A	1	6.8669710318096161e-05
0.10000000000000001	1	UBASH3B	1	0.0037328814508012487
0.10000000000000001	1	ZBTB1	1	0.00036630650439272295
0.10000000000000001	1	ZBTB10	1	0.0010621017912493427
0.10000000000000001	1	ZBTB25	1	0.0017033928207979927
0.10000000000000001	1	ZC3HAV1	1	0.0026388981176958992
0.10000000000000001	1	ZNF318	1	6.7314657100825317e-05
0.10000000000000001	1	ctrl	0	0
0.10000000000000001	2	AHR	1	0.0048386151581206122
0.10000000000000001	2	AHR+FEV	2	0.0075815669421746366
0.10000000000000001	2	AHR+KLF1	2	0.0082937513474094539
0.10000000000000001	2	ARID1A	1	0.0011770936652378368
0.10000000000000001	2	ARRDC3	1	0.00012825157681753369
0.10000000000000001	2	ATL1	1	0.00083749674611809739
0.10000000000000001	2	BAK1	1	0.0010260475057797878
0.10000000000000001	2	BAK1+BCL2L11	2	0.0011384930944054689
0.10000000000000001	2	BCL2L11	1	0.0010886058863412891
0.10000000000000001	2	BCORL1	1	8.6993932361944891e-05
0.10000000000000001	2	BPGM	1	0.0021396688423877389
0.10000000000000001	2	BPGM+SAMD1	2	0.0016823229389327796
0.10000000000000001	2	C19orf26	1	0.0022591499774704412
0.10000000000000001	2	C19orf26+TGFBR2	2	0.0030400853162049039
0.10000000000000001	2	C3orf72	1	0.00058834467336961363
0.10000000000000001	2	CBFA2T3	1	0.00021710019323983661
0.10000000000000001	2	CBL	1	0.00023338118232904418
0.10000000000000001	2	CDKN1A	1	0.00060934519217226114
0.10000000000000001	2	CDKN1B	1	0.00037265964392800159
0.10000000000000001	2	CDKN1C	1	0.00061877318119261265
0.10000000000000001	2	CEBPA	1	0.017838846088577477
0.10000000000000001	2	CEBPA+CEBPE	2	0.018688093992479692
0.10000000000000001	2	CEBPA+KLF1	2	0.010037118445689046
0.10000000000000001	2	CEBPB	1	0.006822300465662394
0.10000000000000001	2	CEBPB+LYL1	2	0.0040678774534401076
0.10000000000000001	2	CEBPE	1	0.036603554434621287
0.10000000000000001	2	CEBPE+FOSB	2	0.012056553856620873
0.10000000000000001	2	CEBPE+KLF1	2	0.0099352858346365529
0.10000000000000001	2	CEBPE+RUNX1T1	2	0.0012376017705529759
0.10000000000000001	2	CEBPE+ZC3HAV1	2	0.0040215882679281202
0.10000000000000001	2	CELF2	1	0.00015493642252922224
0.10000000000000001	2	CITED1	1	0.00064091568357800956
0.10000000000000001	2	CKS1B	1	0.00062485541635432396
0.10000000000000001	2	CLDN6	1	0.00066495770775678014
0.10000000000000001	2	CNN1	1	0.002989189146844061
0.10000000000000001	2	CNN1+MAPK1	2	0.0047922174473781637
0.10000000000000001	2	CNN1+UBASH3B	2	0.0079604314503501066
0.10000000000000001	2	CNNM4	1	0.0001759635870555019
0.10000000000000001	2	COL1A1	1	0.00093908732738134655
0.10000000000000001	2	COL2A1	1	0.00062148450450005388
0.10000000000000001	2	CSRNP1	1	0.00010647263585306788
0.10000000000000001	2	DLX2	1	0.00030034711090925158
0.10000000000000001	2	DUSP9	1	0.0035897945407619663
0.10000000000000001	2	DUSP9+ETS2	2	0.0063960677309261357
0.10000000000000001	2	DUSP9+IGDCC3	2	0.004859434125027616
0.10000000000000001	2	EGR1	1	0.00024308708138882568
0.10000000000000001	2	ELMSAN1	1	0.0021917795072578967
0.10000000000000001	2	ELMSAN1+LHX1	2	0.0024155849169224643
0.10000000000000001	2	ELMSAN1+MAP2K3	2	0.0026105036949763817
0.10000000000000001	2	ELMSAN1+MAP2K6	2	0.0019937854671564616
0.10000000000000001	2	ETS2	1	0.003707587702213651
0.10000000000000001	2	ETS2+MAPK1	2	0.01038049140840897
0.10000000000000001	2	ETS2+PRTG	2	0.0015753661079578234
0.10000000000000001	2	FEV	1	0.010291115235713114
0.10000000000000001	2	FEV+ISL2	2	0.0044544572582918942
0.10000000000000001	2	FEV+MAP7D1	2	0.0030837608636613062
0.10000000000000001	2	FOSB	1	0.0092738438768271095
0.10000000000000001	2	FOXA1	1	0.0040450330918672924
0.10000000000000001	2	FOXA1+FOXF1	2	0.0025201639940664882
0.10000000000000001	2	FOXA1+KLF1	2	0.0056729096549017598
0.10000000000000001	2	FOXA3	1	0.0031080094011053131
0.10000000000000001	2	FOXA3+FOXF1	2	0.002646669741929948
0.10000000000000001	2	FOXF1	1	0.0045710736610875633
0.10000000000000001	2	FOXF1+FOXL2	2	0.0060020959100463801
0.10000000000000001	2	FOXL2	1	0.0042035067424507373
0.10000000000000001	2	FOXL2+MEIS1	2	0.0021634308682480122
0.10000000000000001	2	FOXO4	1	0.00072320122664461793
0.10000000000000001	2	GLB1L2	1	0.00019190777789642079
0.10000000000000001	2	HES7	1	0.001459878164859315
0.10000000000000001	2	HK2	1	0.00013699103120304163
0.10000000000000001	2	HNF4A	1	0.0009681557407939706
0.10000000000000001	2	HOXA13	1	0.0014833397912223968
0.10000000000000001	2	HOXB9	1	0.00034438318720290631
0.10000000000000001	2	HOXC13	1	0.0008530207975419007
0.10000000000000001	2	IER5L	1	0.00047263645014665711
0.10000000000000001	2	IGDCC3	1	0.0045212981890501124
0.10000000000000001	2	IGDCC3+MAPK1	2	0.007554488287638687
0.10000000000000001	2	IKZF3	1	0.0054836871738501106
0.10000000000000001	2	IKZF3+MAP2K3	2	0.003206484026419135
0.10000000000000001	2	IKZF3+MAP2K6	2	0.002366017724943699
0.10000000000000001	2	IRF1	1	0.00054373197541468499
0.10000000000000001	2	ISL2	1	0.0035724951443183144
0.10000000000000001	2	JUN	1	0.0005313223366066542
0.10000000000000001	2	KIAA1804	1	0.00013568112038103234
0.10000000000000001	2	KIF18B	1	0.00012481224175368873
0.10000000000000001	2	KIF2C	1	6.6871952250433553e-05
0.10000000000000001	2	KLF1	1	0.0030586993303599866
0.10000000000000001	2	KLF1+MAP2K6	2	0.0068059896616206204
0.10000000000000001	2	KLF1+SET	2	0.0057054376432075695
0.10000000000000001	2	KMT2A	1	0.00013133096104675658
0.10000000000000001	2	LHX1	1	0.0020474076443964097
0.10000000000000001	2	LYL1	1	0.0039770340848867859
0.10000000000000001	2	MAML2	1	6.2598565279851803e-05
0.10000000000000001	2	MAP2K3	1	0.0036412143606440982
0.10000000000000001	2	MAP2K3+MAP2K6	2	0.0038065516905316297
0.10000000000000001	2	MAP2K3+SLC38A2	2	0.001461881291793512
0.10000000000000001	2	MAP2K6	1	0.0031101617031526331
0.10000000000000001	2	MAP2K6+SPI1	2	0.01073218710401392
0.10000000000000001	2	MAP4K3	1	7.6824053043211609e-05
0.10000000000000001	2	MAP4K5	1	8.5299196389923893e-05
0.10000000000000001	2	MAP7D1	1	0.0024221048055657244
0.10000000000000001	2	MAPK1	1	0.0060047269196636631
0.10000000000000001	2	MAPK1+PRTG	2	0.0037297172235624455
0.10000000000000001	2	MEIS1	1	0.0019353164028518481
0.10000000000000001	2	MIDN	1	0.00070955163783823188
0.10000000000000001	2	NCL	1	0.00010399537781293095
0.10000000000000001	2	NIT1	1	0.0010890601064603722
0.10000000000000001	2	OSR2	1	0.00029960972149287092
0.10000000000000001	2	PLK4	1	0.00022066205920317957
0.10000000000000001	2	POU3F2	1	0.00026037172518493491
0.10000000000000001	2	PRDM1	1	0.00095395609259702363
0.10000000000000001	2	PRTG	1	0.0066770172859186945
0.10000000000000001	2	PTPN1	1	0.000824643459085616
0.10000000000000001	2	PTPN12	1	0.0037594919322803239
0.10000000000000001	2	PTPN12+PTPN9	2	0.0021806946848385695
0.10000000000000001	2	PTPN12+UBASH3B	2	0.0022285276471054652
0.10000000000000001	2	PTPN12+ZBTB25	2	0.00232821936280323
0.10000000000000001	2	PTPN13	1	0.00024348865084040412
0.10000000000000001	2	PTPN9	1	0.0027795956227117326
0.10000000000000001	2	PTPN9+UBASH3B	2	0.0021053159516484375
0.10000000000000001	2	RHOXF2B	1	0.0072074027156588142
0.10000000000000001	2	RHOXF2B+SET	2	0.0055424286952687083
0.10000000000000001	2	RREB1	1	0.00030932632896583424
0.10000000000000001	2	RUNX1T1	1	0.0012265514380499938
0.10000000000000001	2	S1PR2	1	0.0022892539828823404
0.10000000000000001	2	S1PR2+SGK1	2	0.0024496175769531288
0.10000000000000001	2	SAMD1	1	0.0026806307673792659
0.10000000000000001	2	SET	1	0.0068572478346418655
0.10000000000000001	2	SGK1	1	0.0030032279320523045
0.10000000000000001	2	SLC38A2	1	0.0015461426934208994
0.10000000000000001	2	SLC4A1	1	0.00039006029087744281
0.10000000000000001	2	SLC6A9	1	0.00018665002970949323
0.10000000000000001	2	SNAI1	1	0.0034995563165965333
0.10000000000000001	2	SNAI1+UBASH3B	2	0.0027382532914008591
0.10000000000000001	2	SPI1	1	0.016754142898328189
0.10000000000000001	2	STIL	1	0.00019078154969450625
0.10000000000000001	2	TBX2	1	0.00041389683175811461
0.10000000000000001	2	TBX3	1	0.00020213952393256589
0.10000000000000001	2	TGFBR2	1	0.0026126820276549099
0.10000000000000001	2	TMSB4X	1	8.6288167454527998e-05
0.10000000000000001	2	TP73	1	0.0021818574457682853
0.10000000000000001	2	TSC22D1	1	0.00010244052873465789
0.10000000000000001	2	UBASH3A	1	6.8669710318096161e-05
0.10000000000000001	2	UBASH3B	1	0.0038382593580205673
0.10000000000000001	2	ZBTB1	1	0.00036630650439272295
0.10000000000000001	2	ZBTB10	1	0.0010621017912493427
0.10000000000000001	2	ZBTB25	1	0.0018161905893043437
0.10000000000000001	2	ZC3HAV1	1	0.0034343806997806764
0.10000000000000001	2	ZNF318	1	6.7314657100825317e-05
0.10000000000000001	2	ctrl	0	0
0.10000000000000001	3	AHR	1	0.0062288077053507399
0.10000000000000001	3	AHR+KLF1	2	0.0050838844369381075
0.10000000000000001	3	ARID1A	1	0.0011770936652378368
0.10000000000000001	3	ARRDC3	1	0.00012825157681753369
0.10000000000000001	3	ATL1	1	0.00083749674611809739
0.10000000000000001	3	BAK1	1	2.6236688095887297e-05
0.10000000000000001	3	BCL2L11	1	0.0011952972027729958
0.10000000000000001	3	BCL2L11+TGFBR2	2	0.0012654337353107748
0.10000000000000001	3	BCORL1	1	8.6993932361944891e-05
0.10000000000000001	3	BPGM	1	0.0021396688423877389
0.10000000000000001	3	BPGM+SAMD1	2	0.0016823229389327796
0.10000000000000001	3	C19orf26	1	0.0028566176300640826
0.10000000000000001	3	C19orf26+TGFBR2	2	0.0037690612785207926
0.10000000000000001	3	C3orf72	1	0.00058834467336961363
0.10000000000000001	3	CBFA2T3	1	0.00021710019323983661
0.10000000000000001	3	CBL	1	0.0020226314442498639
0.10000000000000001	3	CBL+TGFBR2	2	0.0020806223095082982
0.10000000000000001	3	CDKN1A	1	0.00060934519217226114
0.10000000000000001	3	CDKN1B	1	0.00037265964392800159
0.10000000000000001	3	CDKN1C	1	0.00061877318119261265
0.10000000000000001	3	CEBPA	1	0.017210572828309959
0.10000000000000001	3	CEBPA+CEBPE	2	0.016052099346726169
0.10000000000000001	3	CEBPA+KLF1	2	0.0083337793238198558
0.10000000000000001	3	CEBPB	1	0.0086332516366470179
0.10000000000000001	3	CEBPB+LYL1	2	0.0068165335026762726
0.10000000000000001	3	CEBPB+OSR2	2	0.0028789794964743428
0.10000000000000001	3	CEBPE	1	0.042413669028143572
0.10000000000000001	3	CEBPE+FOSB	2	0.013604033309488997
0.10000000000000001	3	CEBPE+KLF1	2	0.0085131952208967066
0.10000000000000001	3	CEBPE+SET	2	0.0086038671278089972
0.10000000000000001	3	CEBPE+ZC3HAV1	2	0.0033366840054525897
0.10000000000000001	3	CELF2	1	0.00015493642252922224
0.10000000000000001	3	CITED1	1	0.00064091568357800956
0.10000000000000001	3	CKS1B	1	0.00062485541635432396
0.10000000000000001	3	CLDN6	1	0.00066495770775678014
0.10000000000000001	3	CNN1	1	0.0031582501073436765
0.10000000000000001	3	CNN1+MAPK1	2	0.0028593884569455717
0.10000000000000001	3	CNNM4	1	0.0001759635870555019
0.10000000000000001	3	COL1A1	1	0.00093908732738134655
0.10000000000000001	3	COL2A1	1	0.00062148450450005388
0.10000000000000001	3	CSRNP1	1	0.00010647263585306788
0.10000000000000001	3	DLX2	1	0.00030034711090925158
0.10000000000000001	3	DUSP9	1	0.0052952337235881936
0.10000000000000001	3	DUSP9+ETS2	2	0.0069604291257816166
0.10000000000000001	3	DUSP9+IGDCC3	2	0.0056073264597657733
0.10000000000000001	3	DUSP9+KLF1	2	0.012743963494250768
0.10000000000000001	3	DUSP9+MAPK1	2	0.011463061718315352
0.10000000000000001	3	EGR1	1	0.00024308708138882568
0.10000000000000001	3	ELMSAN1	1	0.0020001109937088242
0.10000000000000001	3	ELMSAN1+LHX1	2	0.0019567064556540144
0.10000000000000001	3	ELMSAN1+MAP2K6	2	0.0021615268265688225
0.10000000000000001	3	ETS2	1	0.003206109580921484
0.10000000000000001	3	ETS2+MAP7D1	2	0.004464293653711161
0.10000000000000001	3	ETS2+MAPK1	2	0.0150658615810555
0.10000000000000001	3	ETS2+PRTG	2	0.0028224453304520128
0.10000000000000001	3	FEV	1	0.0055608424764903011
0.10000000000000001	3	FEV+ISL2	2	0.005210199970214561
0.10000000000000001	3	FEV+MAP7D1	2	0.0032326071990805842
0.10000000000000001	3	FOSB	1	0.01041520885300054
0.10000000000000001	3	FOXA1	1	0.0018669486220163362
0.10000000000000001	3	FOXA1+FOXF1	2	0.002162624258884555
0.10000000000000001	3	FOXA3	1	0.0033175372513696102
0.10000000000000001	3	FOXA3+FOXF1	2	0.0027448443991781799
0.10000000000000001	3	FOXF1	1	0.0058260065108126577
0.10000000000000001	3	FOXF1+FOXL2	2	0.0054708428129128283
0.10000000000000001	3	FOXF1+HOXB9	2	0.0026710155875973056
0.10000000000000001	3	FOXL2	1	0.0039279080258900175
0.10000000000000001	3	FOXL2+MEIS1	2	0.0022129318263009131
0.10000000000000001	3	FOXO4	1	0.00072320122664461793
0.10000000000000001	3	GLB1L2	1	0.00019190777789642079
0.10000000000000001	3	HES7	1	0.001459878164859315
0.10000000000000001	3	HK2	1	0.00013699103120304163
0.10000000000000001	3	HNF4A	1	0.0009681557407939706
0.10000000000000001	3	HOXA13	1	0.0014833397912223968
0.10000000000000001	3	HOXB9	1	0.0025461775643836823
0.10000000000000001	3	HOXC13	1	0.0008530207975419007
0.10000000000000001	3	IER5L	1	0.0032562917356224554
0.10000000000000001	3	IER5L+LYL1	2	0.0041536135870947552
0.10000000000000001	3	IGDCC3	1	0.0042395065146479264
0.10000000000000001	3	IGDCC3+MAPK1	2	0.005480823245485854
0.10000000000000001	3	IKZF3	1	0.0060654528736681958
0.10000000000000001	3	IKZF3+MAP2K6	2	0.0034597039556339615
0.10000000000000001	3	IKZF3+MAPK1	2	0.0062063050503679499
0.10000000000000001	3	IRF1	1	0.0039250165163039813
0.10000000000000001	3	IRF1+SET	2	0.0037315795925977197
0.10000000000000001	3	ISL2	1	0.0040933491843112195
0.10000000000000001	3	JUN	1	0.0005313223366066542
0.10000000000000001	3	KIAA1804	1	0.00013568112038103234
0.10000000000000001	3	KIF18B	1	0.00012481224175368873
0.10000000000000001	3	KIF2C	1	6.6871952250433553e-05
0.10000000000000001	3	KLF1	1	0.0035951149037122395
0.10000000000000001	3	KMT2A	1	0.00013133096104675658
0.10000000000000001	3	LHX1	1	0.0017104608846798283
0.10000000000000001	3	LYL1	1	0.0037365126008439562
0.10000000000000001	3	MAML2	1	6.2598565279851803e-05
0.10000000000000001	3	MAP2K3	1	0.0040298768036993813
0.10000000000000001	3	MAP2K3+MAP2K6	2	0.0037141027812835504
0.10000000000000001	3	MAP2K3+SLC38A2	2	0.0013744812181686725
0.10000000000000001	3	MAP2K6	1	0.0029615161700905133
0.10000000000000001	3	MAP2K6+SPI1	2	0.0091339092584255561
0.10000000000000001	3	MAP4K3	1	7.6824053043211609e-05
0.10000000000000001	3	MAP4K5	1	8.5299196389923893e-05
0.10000000000000001	3	MAP7D1	1	0.0046475495992543752
0.10000000000000001	3	MAPK1	1	0.011045960498258548
0.10000000000000001	3	MAPK1+PRTG	2	0.0024234209982737279
0.10000000000000001	3	MEIS1	1	0.0019565160974151729
0.10000000000000001	3	MIDN	1	0.00070955163783823188
0.10000000000000001	3	NCL	1	0.00010399537781293095
0.10000000000000001	3	NIT1	1	0.0010890601064603722
0.10000000000000001	3	OSR2	1	0.0030998814248256582
0.10000000000000001	3	PLK4	1	0.00022066205920317957
0.10000000000000001	3	POU3F2	1	0.00026037172518493491
0.10000000000000001	3	PRDM1	1	0.00095395609259702363
0.10000000000000001	3	PRTG	1	0.0057872703674286029
0.10000000000000001	3	PTPN1	1	0.000824643459085616
0.10000000000000001	3	PTPN12	1	0.0033294781040347208
0.10000000000000001	3	PTPN12+PTPN9	2	0.0017896377722225482
0.10000000000000001	3	PTPN12+UBASH3B	2	0.002558601800378093
0.10000000000000001	3	PTPN13	1	0.00024348865084040412
0.10000000000000001	3	PTPN9	1	0.0031241964764576295
0.10000000000000001	3	PTPN9+UBASH3B	2	0.0024207943730157732
0.10000000000000001	3	RHOXF2B	1	0.0053811855983582476
0.10000000000000001	3	RHOXF2B+SET	2	0.004145905273596092
0.10000000000000001	3	RREB1	1	0.00030932632896583424
0.10000000000000001	3	RUNX1T1	1	3.7932251751653048e-05
0.10000000000000001	3	S1PR2	1	0.00032336636596794682
0.10000000000000001	3	SAMD1	1	0.0026806307673792659
0.10000000000000001	3	SET	1	0.010419848929956938
0.10000000000000001	3	SGK1	1	0.00044055520518215395
0.10000000000000001	3	SLC38A2	1	0.0014155962872522253
0.10000000000000001	3	SLC4A1	1	0.00039006029087744281
0.10000000000000001	3	SLC6A9	1	0.00018665002970949323
0.10000000000000001	3	SNAI1	1	0.0027885172949773168
0.10000000000000001	3	SNAI1+UBASH3B	2	0.0020918318632620835
0.10000000000000001	3	SPI1	1	0.014879414789042087
0.10000000000000001	3	STIL	1	0.00019078154969450625
0.10000000000000001	3	TBX2	1	0.00041389683175811461
0.10000000000000001	3	TBX3	1	0.00020213952393256589
0.10000000000000001	3	TGFBR2	1	0.0027376137934968796
0.10000000000000001	3	TMSB4X	1	8.6288167454527998e-05
0.10000000000000001	3	TP73	1	0.0021818574457682853
0.10000000000000001	3	TSC22D1	1	0.00010244052873465789
0.10000000000000001	3	UBASH3A	1	6.8669710318096161e-05
0.10000000000000001	3	UBASH3B	1	0.0022639620581659061
0.10000000000000001	3	ZBTB1	1	0.00036630650439272295
0.10000000000000001	3	ZBTB10	1	0.0010621017912493427
0.10000000000000001	3	ZBTB25	1	0.00019144547698361037
0.10000000000000001	3	ZC3HAV1	1	0.0028995078217393935
0.10000000000000001	3	ZNF318	1	6.7314657100825317e-05
0.10000000000000001	3	ctrl	0	0
0.10000000000000001	4	AHR	1	0.0052772845513584243
0.10000000000000001	4	AHR+FEV	2	0.0081536822275655989
0.10000000000000001	4	AHR+KLF1	2	0.0094973045510692022
0.10000000000000001	4	ARID1A	1	0.0011770936652378368
0.10000000000000001	4	ARRDC3	1	0.00012825157681753369
0.10000000000000001	4	ATL1	1	0.00083749674611809739
0.10000000000000001	4	BAK1	1	0.0012621003334604755
0.10000000000000001	4	BAK1+BCL2L11	2	0.0013872430306372599
0.10000000000000001	4	BCL2L11	1	0.0015839590745754068
0.10000000000000001	4	BCL2L11+TGFBR2	2	0.0015485666153690382
0.10000000000000001	4	BCORL1	1	8.6993932361944891e-05
0.10000000000000001	4	BPGM	1	0.00026718688570147065
0.10000000000000001	4	C19orf26	1	0.0028897871039011438
0.10000000000000001	4	C19orf26+TGFBR2	2	0.0038089427455346935
0.10000000000000001	4	C3orf72	1	0.00058834467336961363
0.10000000000000001	4	CBFA2T3	1	0.00021710019323983661
0.10000000000000001	4	CBL	1	0.0020616853945004338
0.10000000000000001	4	CBL+TGFBR2	2	0.0021243510094675786
0.10000000000000001	4	CDKN1A	1	0.00060934519217226114
0.10000000000000001	4	CDKN1B	1	0.00037265964392800159
0.10000000000000001	4	CDKN1C	1	0.00061877318119261265
0.10000000000000001	4	CEBPA	1	0.0094147078226568554
0.10000000000000001	4	CEBPA+KLF1	2	0.0058193653666106402
0.10000000000000001	4	CEBPB	1	0.0036942273704106423
0.10000000000000001	4	CEBPB+OSR2	2	0.0022734963906733919
0.10000000000000001	4	CEBPE	1	0.02942978340694347
0.10000000000000001	4	CEBPE+FOSB	2	0.011099127064757327
0.10000000000000001	4	CEBPE+KLF1	2	0.014097388601318294
0.10000000000000001	4	CEBPE+RUNX1T1	2	0.0013128196690863083
0.10000000000000001	4	CEBPE+SET	2	0.011887170765949773
0.10000000000000001	4	CELF2	1	0.00015493642252922224
0.10000000000000001	4	CITED1	1	0.00064091568357800956
0.10000000000000001	4	CKS1B	1	0.00062485541635432396
0.10000000000000001	4	CLDN6	1	0.00066495770775678014
0.10000000000000001	4	CNN1	1	0.003359387124294609
0.10000000000000001	4	CNN1+UBASH3B	2	0.0049864984747831327
0.10000000000000001	4	CNNM4	1	0.0001759635870555019
0.10000000000000001	4	COL1A1	1	0.00093908732738134655
0.10000000000000001	4	COL2A1	1	0.00062148450450005388
0.10000000000000001	4	CSRNP1	1	0.00010647263585306788
0.10000000000000001	4	DLX2	1	0.00030034711090925158
0.10000000000000001	4	DUSP9	1	0.0054180275103856371
0.10000000000000001	4	DUSP9+ETS2	2	0.0070473491673498905
0.10000000000000001	4	DUSP9+IGDCC3	2	0.0054064825170901665
0.10000000000000001	4	DUSP9+KLF1	2	0.012275731466226738
0.10000000000000001	4	DUSP9+MAPK1	2	0.011200536417909778
0.10000000000000001	4	EGR1	1	0.00024308708138882568
0.10000000000000001	4	ELMSAN1	1	0.0017616005154356326
0.10000000000000001	4	ELMSAN1+LHX1	2	0.002146572026056785
0.10000000000000001	4	ELMSAN1+MAP2K3	2	0.0027289967751257926
0.10000000000000001	4	ETS2	1	0.0031567707493414116
0.10000000000000001	4	ETS2+MAP7D1	2	0.0047423800624513913
0.10000000000000001	4	ETS2+MAPK1	2	0.014957924096419163
0.10000000000000001	4	ETS2+PRTG	2	0.0033121570327628554
0.10000000000000001	4	FEV	1	0.0099176600554718164
0.10000000000000001	4	FEV+ISL2	2	0.0044906943941345001
0.10000000000000001	4	FEV+MAP7D1	2	0.0033164847962806731
0.10000000000000001	4	FOSB	1	0.0087522060921713159
0.10000000000000001	4	FOXA1	1	0.0036283325377176115
0.10000000000000001	4	FOXA1+KLF1	2	0.0044693874571590545
0.10000000000000001	4	FOXA3	1	0.00037879047049859261
0.10000000000000001	4	FOXF1	1	0.0049681784402383607
0.10000000000000001	4	FOXF1+FOXL2	2	0.005169535101504804
0.10000000000000001	4	FOXF1+HOXB9	2	0.0024754972005956916
0.10000000000000001	4	FOXL2	1	0.0039155384904386676
0.10000000000000001	4	FOXL2+MEIS1	2	0.0021076798992490675
0.10000000000000001	4	FOXO4	1	0.00072320122664461793
0.10000000000000001	4	GLB1L2	1	0.00019190777789642079
0.10000000000000001	4	HES7	1	0.001459878164859315
0.10000000000000001	4	HK2	1	0.00013699103120304163
0.10000000000000001	4	HNF4A	1	0.0009681557407939706
0.10000000000000001	4	HOXA13	1	0.0014833397912223968
0.10000000000000001	4	HOXB9	1	0.0023225564745690316
0.10000000000000001	4	HOXC13	1	0.0008530207975419007
0.10000000000000001	4	IER5L	1	0.0023524826561925464
0.10000000000000001	4	IER5L+LYL1	2	0.0025199722931979764
0.10000000000000001	4	IGDCC3	1	0.0042747945069341008
0.10000000000000001	4	IGDCC3+MAPK1	2	0.0054172066217248009
0.10000000000000001	4	IKZF3	1	0.007120068641226095
0.10000000000000001	4	IKZF3+MAP2K3	2	0.0039958216626491475
0.10000000000000001	4	IKZF3+MAP2K6	2	0.0026352734950604532
0.10000000000000001	4	IKZF3+MAPK1	2	0.0067720359791389071
0.10000000000000001	4	IRF1	1	0.0048542788144447999
0.10000000000000001	4	IRF1+SET	2	0.0047409693177771807
0.10000000000000001	4	ISL2	1	0.0035850983371252055
0.10000000000000001	4	JUN	1	0.0005313223366066542
