dataset	regime	family	mode	depth	seed_summary	root_index	root_tasks	rms
gse162632	original8	scGen	input_centered_effect	8	29	0	5	0.48897718434541393
gse162632	original8	scGen	input_centered_effect	8	29	1	5	0.47225578795591294
gse162632	original8	scGen	input_centered_effect	8	29	2	5	0.46212416221889824
gse162632	original8	scGen	input_centered_effect	8	29	3	5	0.46180605398042185
gse162632	original8	scGen	input_centered_effect	8	29	4	5	0.46902572855752606
gse162632	original8	scGen	input_centered_effect	8	29	5	5	0.4841755225313818
gse162632	original8	scGen	input_centered_effect	8	29	6	5	0.5043566214948325
gse162632	original8	scGen	input_centered_effect	8	29	7	5	0.4830083979189511
gse162632	original8	scGen	input_centered_effect	8	43	0	5	0.489173941850818
gse162632	original8	scGen	input_centered_effect	8	43	1	5	0.47267730154328236
gse162632	original8	scGen	input_centered_effect	8	43	2	5	0.46287730622992546
gse162632	original8	scGen	input_centered_effect	8	43	3	5	0.4630037914619565
gse162632	original8	scGen	input_centered_effect	8	43	4	5	0.46908394508800294
gse162632	original8	scGen	input_centered_effect	8	43	5	5	0.4842892592847248
gse162632	original8	scGen	input_centered_effect	8	43	6	5	0.5048219047084925
gse162632	original8	scGen	input_centered_effect	8	43	7	5	0.48416183871500074
