depth_per_gemgroup	model_a	model_b	pair_role	pattern	S_margin	margin	displacement	allocation_min_margin	allocation_max_margin	crossing_allocation_count	n_allocations	strict_crossing_after_task_and_allocation_means
135	additive	zero_effect	zero_effect_diagnostic	P	0.077016523379372398	0.075195028657132901	-0.0018214947222395001	0.074517144406278504	0.0757604791470112	0	30	False
135	additive	zero_effect	zero_effect_diagnostic	O	0.077016523379372398	0.075195028657132901	-0.0018214947222395001	0.074517144406278504	0.0757604791470112	0	30	False
135	additive	zero_effect	zero_effect_diagnostic	D	0.077016523379372398	0.075195028657132901	-0.0018214947222395001	0.074517144406278504	0.0757604791470112	0	30	False
135	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.048421741422990203	0.048421741422990203	0	0.047868563298107299	0.0488814171494414	0	30	False
135	compositional_ridge	CPA_0.8.8	primary_state_pair	M	0.048421741422990203	0.048421741422990203	-1.8503717077085946e-18	0.047868563298107299	0.0488814171494414	0	30	False
135	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.048421741422990203	0.048609244987379702	0.00018750356438940001	0.047986984600293103	0.049102655736730498	0	30	False
135	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.048421741422990203	0.048234237858600697	-0.00018750356438940001	0.047668884032655998	0.048687463344760602	0	30	False
135	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.048421741422990203	0.048421741422990203	-9.2518585385429691e-18	0.047868563298107299	0.0488814171494414	0	30	False
135	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.077807759444297797	0.077807759444297797	0	0.077163991340382307	0.078373352952039302	0	30	False
135	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.077807759444297797	0.077807759444297797	-2.7755575615628919e-18	0.077163991340382307	0.078373352952039302	0	30	False
135	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.077807759444297797	0.075986264722058203	-0.0018214947222395001	0.075308380471203806	0.076551715211936502	0	30	False
135	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.077807759444297797	0.075986264722058203	-0.0018214947222395001	0.075308380471203806	0.076551715211936502	0	30	False
135	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.077807759444297797	0.075986264722058203	-0.0018214947222395001	0.075308380471203806	0.076551715211936502	0	30	False
135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.029386018021307501	0.029386018021307501	0	0.029260855902443001	0.029616906647947101	0	30	False
135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.029386018021307501	0.029386018021307501	-4.6259292692714865e-19	0.029260855902443001	0.029616906647947101	0	30	False
135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.029386018021307501	0.027377019734678501	-0.0020089982866290002	0.026980989204462999	0.027626305646860999	0	30	False
135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.029386018021307501	0.027752026863457499	-0.00163399115785	0.027619162829849601	0.027931794203506301	0	30	False
135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.029386018021307501	0.027564523299068	-0.0018214947222395001	0.027302567073673002	0.0277790499251836	0	30	False
